modul,komoditas,varietas,no_sk,tahun,golongan,kode_http,url_tautan_putus
db-vardaf,Bawang Merah,TSS Agrihort 2,016/Kpts/SR.120/D.2.7/2/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4331.pdf
db-vardaf,Bawang Merah,TSS Agrihort 1,017/Kpts/SR.120/D.2.7/2/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4332.pdf
db-vardaf,Semangka,WM ASA 106,020/Kpts/SR.120/D.2.7/2/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4335.pdf
db-vardaf,Melon,M 381,021/Kpts/SR.120/D.2.7/2/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4336.pdf
db-vardaf,Melon,ME 1175,065/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4338.pdf
db-vardaf,Melon,Moonlight,087/Kpts/SR.120/D.2.7/7/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4339.pdf
db-vardaf,Melon,Green Flash,088/Kpts/SR.120/D.2.7/7/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4340.pdf
db-vardaf,Jagung Manis,SC 29422,009/Kpts/SR.120/D.2.7/2/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4341.pdf
db-vardaf,Kacang Panjang,Phyton,029/Kpts/SR.120/D.2.7/3/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4348.pdf
db-vardaf,Pepaya,Carvita Agrihorti,030/Kpts/SR.120/D.2.7/3/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4349.pdf
db-vardaf,Cabai Besar,UNPAD CB 1,031/Kpts/SR.120/D.2.7/3/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4350.pdf
db-vardaf,Cabai Besar,UNPAD CB 2,032/Kpts/SR.120/D.2.7/3/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4351.pdf
db-vardaf,Cabai Keriting,UNPAD CK 3,033/Kpts/SR.120/D.2.7/3/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4352.pdf
db-vardaf,Cabai Keriting,UNPAD CK 5,034/Kpts/SR.120/D.2.7/3/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4353.pdf
db-vardaf,Jagung Manis,Gandari,036/Kpts/SR.120/D.2.7/4/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4355.pdf
db-vardaf,Jagung Manis,Garuda Kuning,037/Kpts/SR.120/D.2.7/4/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4356.pdf
db-vardaf,Terong,Pertiwi,038/Kpts/SR.120/D.2.7/4/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4357.pdf
db-vardaf,Cabai Rawit,CF 1999,039/Kpts/SR.120/D.2.7/5/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4358.pdf
db-vardaf,Cabai Keriting,CKSB 02,040/Kpts/SR.120/D.2.7/5/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4359.pdf
db-vardaf,Cabai Keriting,CKSB 06,041/Kpts/SR.120/D.2.7/5/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4360.pdf
db-vardaf,Cabai Rawit,CBR 001,042/Kpts/SR.120/D.2.7/5/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4361.pdf
db-vardaf,Kacang Panjang,GS 1,044/Kpts/SR.120/D.2.7/5/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4363.pdf
db-vardaf,Kailan,KL 2224,045/Kpts/SR.120/D.2.7/5/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4364.pdf
db-vardaf,Kacang Panjang,GS 3,053/Kpts/SR.120/D.2.7/5/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4372.pdf
db-vardaf,Mentimun,GS 34,054/Kpts/SR.120/D.2.7/5/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4373.pdf
db-vardaf,Mentimun,MTMT 01,055/Kpts/SR.120/D.2.7/5/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4374.pdf
db-vardaf,Paria,Parjo 02,056/Kpts/SR.120/D.2.7/5/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4375.pdf
db-vardaf,Semangka,WM 2490,057/Kpts/SR.120/D.2.7/5/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4376.pdf
db-vardaf,Cabai Besar,CA 9654,060/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4379.pdf
db-vardaf,Cabai Keriting,CK 9856,061/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4380.pdf
db-vardaf,Kacang Panjang,KPR 541,064/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4383.pdf
db-vardaf,Oyong / Gambas,BG 667,066/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4384.pdf
db-vardaf,Paria,PA 701,067/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4385.pdf
db-vardaf,Paria,PA 702,068/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4386.pdf
db-vardaf,Semangka,WM 2503,069/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4387.pdf
db-vardaf,Semangka,WM 2505,070/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4388.pdf
db-vardaf,Semangka,WM 2967,071/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4389.pdf
db-vardaf,Tomat,Gallant,072/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4390.pdf
db-vardaf,Tomat,TO 76305,073/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4391.pdf
db-vardaf,Kentang,AR 07 Agrihorti,074/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4392.pdf
db-vardaf,Kentang,AR 08 Agrihorti,075/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4393.pdf
db-vardaf,Kentang,Olimpus Agrihorti,076/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4394.pdf
db-vardaf,Tomat,Diva,2057/Kpts/SR.120/5/2009,2009,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4398.pdf
db-vardaf,Tomat,Djuve,081/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4399.pdf
db-vardaf,Tomat,Kendedes,082/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4400.pdf
db-vardaf,Tomat,Selena,083/Kpts/SR.120/D.2.7/6/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4401.pdf
db-vardaf,Tomat,Tora IPB,084/Kpts/SR.120/D.2.7/7/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4402.pdf
db-vardaf,Mentimun,CU 5648,085/Kpts/SR.120/D.2.7/7/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4403.pdf
db-vardaf,Mentimun,CU 5118,086/Kpts/SR.120/D.2.7/7/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4404.pdf
db-vardaf,Labu,LA 1203,091/Kpts/SR.120/D.2.7/7/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4407.pdf
db-vardaf,Kangkung,Pusaka 33,092/Kpts/SR.120/D.2.7/7/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4408.pdf
db-vardaf,Kacang Panjang,Kilisuci,093/Kpts/SR.120/D.2.7/7/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4409.pdf
db-vardaf,Kacang Panjang,Kencana 75,094/Kpts/SR.120/D.2.7/7/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4410.pdf
db-vardaf,Cabai Rawit,CF 3253,095/Kpts/SR.120/D.2.7/7/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4411.pdf
db-vardaf,Cabai Rawit,CF 3251,096/Kpts/SR.120/D.2.7/7/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4412.pdf
db-vardaf,Tomat,Mhano,097/Kpts/SR.120/D.2.7/8/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4413.pdf
db-vardaf,Tomat,SL 11618,098/Kpts/SR.120/D.2.7/8/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4414.pdf
db-vardaf,Sawi hijau,Emerald 03,099/Kpts/SR.120/D.2.7/8/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4415.pdf
db-vardaf,Sawi hijau,Aura SS 05,100/Kpts/SR.120/D.2.7/8/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4416.pdf
db-vardaf,Terong,TP 1234,101/Kpts/SR.120/D.2.7/8/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4417.pdf
db-vardaf,Slada,LE 082,102/Kpts/SR.120/D.2.7/8/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4418.pdf
db-vardaf,Sawi hijau,CS 1433,103/Kpts/SR.120/D.2.7/8/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4419.pdf
db-vardaf,Kubis Bunga,KF 2040,104/Kpts/SR.120/D.2.7/8/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4420.pdf
db-vardaf,Cabai Besar,CB 2004,107/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4423.pdf
db-vardaf,Cabai Besar,CB 2006,108/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4424.pdf
db-vardaf,Cabai Rawit,CF 3252,109/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4425.pdf
db-vardaf,Cabai Besar,Crista,110/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4426.pdf
db-vardaf,Cabai Keriting,Maghma,111/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4427.pdf
db-vardaf,Cabai Rawit,Prima Agrihorti,112/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4428.pdf
db-vardaf,Cabai Rawit,Rabani Agrihorti,113/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4429.pdf
db-vardaf,Kacang Panjang,Enno 1463,115/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4431.pdf
db-vardaf,Kacang Panjang,KP 2316,116/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4432.pdf
db-vardaf,Mentimun,CU ASA 115,117/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4433.pdf
db-vardaf,Mentimun,Enno 704,118/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4434.pdf
db-vardaf,Mentimun,KE 4285,119/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4435.pdf
db-vardaf,Mentimun,KE 4346,120/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4436.pdf
db-vardaf,Oyong / Gambas,OY 038,121/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4437.pdf
db-vardaf,Pepaya,PY ASA 01,122/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4438.pdf
db-vardaf,Semangka,Fahira,123/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4439.pdf
db-vardaf,Semangka,Legimo 01,124/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4440.pdf
db-vardaf,Semangka,Ovin,125/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4441.pdf
db-vardaf,Semangka,Serif Saga Agrihorti,126/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4442.pdf
db-vardaf,Semangka,WM 2429,127/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4443.pdf
db-vardaf,Semangka,WM 2479,128/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4444.pdf
db-vardaf,Semangka,WM 8867,129/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4445.pdf
db-vardaf,Terong,TB 412,130/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4446.pdf
db-vardaf,Terong,TB 413,131/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4447.pdf
db-vardaf,Terong,TP 089,132/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4448.pdf
db-vardaf,Terong,TP 091,133/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4449.pdf
db-vardaf,Tomat,Kani,134/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4450.pdf
db-vardaf,Tomat,Vittorio,135/Kpts/SR.120/D.2.7/9/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi
db-vardaf,Cabai Besar,CB 42387,144/Kpts/SR.120/D.2.7/10/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4460.pdf
db-vardaf,Kangkung,KG 2086,151/Kpts/SR.120/D.2.7/10/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4467.pdf
db-vardaf,Kangkung,KG 2893,152/Kpts/SR.120/D.2.7/10/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4468.pdf
db-vardaf,Labu,LA 1201,153/Kpts/SR.120/D.2.7/10/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4469.pdf
db-vardaf,Labu,LA 1202,154/Kpts/SR.120/D.2.7/10/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi
db-vardaf,Mentimun,CU ASA 116,155/Kpts/SR.120/D.2.7/10/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4471.pdf
db-vardaf,Mentimun,KE 34367,156/Kpts/SR.120/D.2.7/10/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4472.pdf
db-vardaf,Paria,PA 2835,157/Kpts/SR.120/D.2.7/10/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4473.pdf
db-vardaf,Paria,PA 2965,158/Kpts/SR.120/D.2.7/10/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4474.pdf
db-vardaf,Semangka,WM 2685,159/Kpts/SR.120/D.2.7/10/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4475.pdf
db-vardaf,Terong,TB 415,160/Kpts/SR.120/D.2.7/10/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4476.pdf
db-vardaf,Terong,TP 2312,161/Kpts/SR.120/D.2.7/10/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4477.pdf
db-vardaf,Tomat,TO 132,162/Kpts/SR.120/D.2.7/10/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4478.pdf
db-vardaf,Tomat,TO 3428,163/Kpts/SR.120/D.2.7/10/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4479.pdf
db-vardaf,Melon,Tacapa GB,165/Kpts/SR.120/D.2.7/11/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4481.pdf
db-vardaf,Melon,Tacapa Silver,166/Kpts/SR.120/D.2.7/11/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4482.pdf
db-vardaf,Terong,TPJ 095,168/Kpts/SR.120/D.2.7/11/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4484.pdf
db-vardaf,Tomat,Astera,169/Kpts/SR.120/D.2.7/11/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4485.pdf
db-vardaf,Tomat,Levana,170/Kpts/SR.120/D.2.7/11/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4486.pdf
db-vardaf,Tomat,Resto,171/Kpts/SR.120/D.2.7/11/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4487.pdf
db-vardaf,Cabai Rawit,Dhanu,173/Kpts/SR.120/D.2.7/12/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4489.pdf
db-vardaf,Cabai Keriting,BISI HP 31,174/Kpts/SR.120/D.2.7/12/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4490.pdf
db-vardaf,Cabai Besar,BISI HP 32,175/Kpts/SR.120/D.2.7/12/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4491.pdf
db-vardaf,Melon,Melindo 15,177/Kpts/SR.120/D.2.7/12/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4493.pdf
db-vardaf,Mentimun,Bhakti,178/Kpts/SR.120/D.2.7/12/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4494.pdf
db-vardaf,Mentimun,Tirta,179/Kpts/SR.120/D.2.7/12/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4495.pdf
db-vardaf,Cabai Rawit,Patra 3,180/Kpts/SR.120/D.2.7/12/2015,2015,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4496.pdf
db-vardaf,Kacang Panjang,KP ASA 239,036/Kpts/SR.120/D.2.7/5/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4147.pdf
db-vardaf,Paria,MC 1020,037/Kpts/SR.120/D.2.7/5/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4148.pdf
db-vardaf,Pepaya,Agri Solinda,038/Kpts/SR.120/D.2.7/5/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4149.pdf
db-vardaf,Kacang Panjang,KP ASA 267,043/Kpts/SR.120/D.2.7/6/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4241.pdf
db-vardaf,Terong,TP 13886,044/Kpts/SR.120/D.2.7/6/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4242.pdf
db-vardaf,Melon,PERTIWI,041/Kpts/SR.120/D.2.7/6/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4243.pdf
db-vardaf,Cabai Besar,MACHO,059/Kpts/SR.120/D.2.7/7/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4250.pdf
db-vardaf,Kacang Panjang,VA 564,056/Kpts/SR.120/D.2.7/7/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4251.pdf
db-vardaf,Mentimun,TJHL 2808,062/Kpts/SR.120/D.2.7/7/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4259.pdf
db-vardaf,Mentimun,TJHL 2811,063/Kpts/SR.120/D.2.7/7/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4260.pdf
db-vardaf,Mentimun,TJHL 2812,064/Kpts/SR.120/D.2.7/7/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4261.pdf
db-vardaf,Sawi putih / Petsai,WINDY,060/Kpts/SR.120/D.2.7/7/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4263.pdf
db-vardaf,Semangka,SAGITA,061/Kpts/SR.120/D.2.7/7/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4264.pdf
db-vardaf,Semangka,SSB 01,065/Kpts/SR.120/D.2.7/7/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4265.pdf
db-vardaf,Semangka,WM 1263,058/Kpts/SR.120/D.2.7/7/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4266.pdf
db-vardaf,Terong,SS 963,057/Kpts/SR.120/D.2.7/7/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4267.pdf
db-vardaf,Kangkung,KK 483,068/Kpts/SR.120/D.2.7/8/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4270.pdf
db-vardaf,Mentimun,KE 30685,069/Kpts/SR.120/D.2.7/8/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4272.pdf
db-vardaf,Paria,PA 13875,070/Kpts/SR.120/D.2.7/8/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4273.pdf
db-vardaf,Seledri,SD 1011,066/Kpts/SR.120/D.2.7/8/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4274.pdf
db-vardaf,Seledri,SD 1012,067/Kpts/SR.120/D.2.7/8/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4275.pdf
db-vardaf,Terong,TB 2287,071/Kpts/SR.120/D.2.7/8/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4276.pdf
db-vardaf,Kacang Buncis,PERTIWI,075/Kpts/SR.120/D.2.7/9/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4277.pdf
db-vardaf,Kacang Panjang,KPMT 01,079/Kpts/SR.120/D.2.7/9/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4278.pdf
db-vardaf,Kacang Panjang,KPMT 02,080/Kpts/SR.120/D.2.7/9/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4279.pdf
db-vardaf,Kacang Panjang,PANGERAN ANVI,076/Kpts/SR.120/D.2.7/9/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4280.pdf
db-vardaf,Kacang Panjang,PERTIWI,077/Kpts/SR.120/D.2.7/9/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4281.pdf
db-vardaf,Sawi putih / Petsai,SITIWI,078/Kpts/SR.120/D.2.7/9/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4282.pdf
db-vardaf,Bayam,BA 286,082/Kpts/SR.120/D.2.7/10/2014,2014,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4285.pdf
