provinsi,kabupaten,kecamatan,kode_kabupaten,bpp,bpp_kanonik,poktan,penyuluh_pns,penyuluh_p3k,penyuluh_thl,penyuluh_swadaya,penyuluh_swasta,penyuluh_total
"JAWA TIMUR","BLITAR","NGLEGOK","3505","BPP NGLEGOK","Nglegok","92","6","2","0","13","0","21"
"JAWA TIMUR","BLITAR","PANGGUNGREJO","3505","BPP PANGGUNGREJO","Panggungrejo","192","1","4","0","12","0","17"
"JAWA TIMUR","BLITAR","PONGGOK","3505","BPP PONGGOK","Ponggok","89","3","5","0","13","0","21"
"JAWA TIMUR","BLITAR","SANANKULON","3505","BPP SANANKULON","Sanankulon","76","4","3","0","5","0","12"
"JAWA TIMUR","BLITAR","SELOPURO","3505","BPP SELOPURO","Selopuro","72","2","5","0","8","0","15"
"JAWA TIMUR","BLITAR","SELOREJO","3505","BPP SELOREJO","Selorejo","77","2","4","0","11","0","17"
"JAWA TIMUR","BLITAR","SRENGAT","3505","BP3K SRENGAT","Srengat","73","4","4","0","17","0","25"
"JAWA TIMUR","BLITAR","SUTOJAYAN","3505","BPP SUTOJAYAN","Sutojayan","57","6","1","0","12","0","19"
"JAWA TIMUR","BLITAR","TALUN","3505","BPP TALUN","Talun","101","5","1","0","13","0","19"
"JAWA TIMUR","BLITAR","UDANAWU","3505","BPP UDANAWU","Udanawu","62","4","3","0","10","0","17"
"JAWA TIMUR","BLITAR","WATES","3505","BPP WATES","Wates","179","9","0","0","7","0","16"
"JAWA TIMUR","BLITAR","WLINGI","3505","BPP WLINGI","Wlingi","69","5","2","0","8","2","17"
"JAWA TIMUR","BLITAR","WONODADI","3505","BPP WONODADI","Wonodadi","78","4","4","0","9","0","17"
"JAWA TIMUR","BLITAR","WONOTIRTO","3505","BPP WONOTIRTO","Wonotirto","90","4","2","0","8","0","14"
"JAWA TIMUR","BOJONEGORO","","3522","BPP Padangan","Padangan","10","","","","","",""
"JAWA TIMUR","BOJONEGORO","BALEN","3522","BPP Balen","Balen","81","1","6","0","23","0","30"
"JAWA TIMUR","BOJONEGORO","BAURENO","3522","BPP Baureno","Baureno","93","5","4","0","25","0","34"
"JAWA TIMUR","BOJONEGORO","BOJONEGORO","3522","BPP Bojonegoro","Bojonegoro","20","1","1","1","11","0","14"
"JAWA TIMUR","BOJONEGORO","BUBULAN","3522","BPP Bubulan","Bubulan","33","1","4","0","5","0","10"
"JAWA TIMUR","BOJONEGORO","DANDER","3522","BPP Dander","Dander","88","1","9","0","8","0","18"
"JAWA TIMUR","BOJONEGORO","GAYAM","3522","BPP Gayam","Gayam","40","0","5","0","12","0","17"
"JAWA TIMUR","BOJONEGORO","GONDANG","3522","BPP Gondang","Gondang","69","2","4","0","7","0","13"
"JAWA TIMUR","BOJONEGORO","KALITIDU","3522","BPP Kalitidu","Kalitidu","64","2","7","0","18","0","27"
"JAWA TIMUR","BOJONEGORO","KANOR","3522","BPP Kanor","Kanor","71","0","7","0","22","0","29"
"JAWA TIMUR","BOJONEGORO","KAPAS","3522","BPP Kapas","Kapas","80","1","6","0","21","0","28"
"JAWA TIMUR","BOJONEGORO","KASIMAN","3522","BPP Kasiman","Kasiman","31","1","4","0","5","0","10"
"JAWA TIMUR","BOJONEGORO","KEDEWAN","3522","BPP Kedewan","Kedewan","17","0","2","0","5","0","7"
"JAWA TIMUR","BOJONEGORO","KEDUNGADEM","3522","BPP Kedungadem","Kedungadem","154","2","7","0","23","0","32"
"JAWA TIMUR","BOJONEGORO","KEPOH BARU","3522","BPP Kepoh Baru","Kepoh Baru","114","2","6","1","25","0","34"
"JAWA TIMUR","BOJONEGORO","MALO","3522","BPP Malo","Malo","72","2","5","0","20","0","27"
"JAWA TIMUR","BOJONEGORO","MARGOMULYO","3522","BPP MARGOMULYO","Margomulyo","91","1","6","0","6","0","13"
"JAWA TIMUR","BOJONEGORO","NGAMBON","3522","BPP Ngambon","Ngambon","22","0","3","0","5","0","8"
"JAWA TIMUR","BOJONEGORO","NGASEM","3522","BPP Ngasem","Ngasem","74","0","7","0","7","0","14"
"JAWA TIMUR","BOJONEGORO","NGRAHO","3522","BPP Ngraho","Ngraho","74","1","6","0","16","0","23"
"JAWA TIMUR","BOJONEGORO","PADANGAN","3522","BPP Padangan","Padangan","50","2","5","0","16","0","23"
"JAWA TIMUR","BOJONEGORO","PURWOSARI","3522","BPP Purwosari","Purwosari","46","1","5","0","12","0","18"
"JAWA TIMUR","BOJONEGORO","SEKAR","3522","BPP Sekar","Sekar","68","0","6","0","6","0","12"
"JAWA TIMUR","BOJONEGORO","SUGIHWARAS","3522","BPP Sugihwaras","Sugihwaras","66","1","7","0","17","0","25"
"JAWA TIMUR","BOJONEGORO","SUKOSEWU","3522","BPP Sukosewu","Sukosewu","57","1","6","0","14","0","21"
"JAWA TIMUR","BOJONEGORO","SUMBEREJO","3522","BPP Sumberejo","Sumberejo","116","1","6","0","26","0","33"
"JAWA TIMUR","BOJONEGORO","TAMBAKREJO","3522","BPP Tambakrejo","Tambakrejo","141","1","8","0","18","0","27"
"JAWA TIMUR","BOJONEGORO","TEMAYANG","3522","BPP Temayang","Temayang","70","3","4","0","12","0","19"
"JAWA TIMUR","BOJONEGORO","TRUCUK","3522","BPP Trucuk","Trucuk","44","1","5","0","12","0","18"
"JAWA TIMUR","BONDOWOSO","BINAKAL","3511","BPP Pakem","Pakem","106","2","0","0","8","0","10"
"JAWA TIMUR","BONDOWOSO","BONDOWOSO","3511","BPP Tangsil","Tangsil","85","1","0","4","20","0","25"
"JAWA TIMUR","BONDOWOSO","BOTOLINGGO","3511","BPP Besuk","Besuk","131","0","0","0","7","0","7"
"JAWA TIMUR","BONDOWOSO","CERMEE","3511","BPP Besuk","Besuk","239","0","0","0","15","0","15"
"JAWA TIMUR","BONDOWOSO","CURAH DAMI","3511","BPP Congkrong","Congkrong","168","1","0","1","12","0","14"
"JAWA TIMUR","BONDOWOSO","GRUJUGAN","3511","BPP Congkrong","Congkrong","171","11","15","6","11","0","43"
"JAWA TIMUR","BONDOWOSO","JAMBESARI DARUS SHOLAH","3511","BPP Maskuning","Maskuning","90","0","0","2","9","0","11"
"JAWA TIMUR","BONDOWOSO","KLABANG","3511","BPP Besuk","Besuk","137","15","11","12","11","0","49"
"JAWA TIMUR","BONDOWOSO","MAESAN","3511","BPP Congkrong","Congkrong","139","1","0","1","12","0","14"
"JAWA TIMUR","BONDOWOSO","PAKEM","3511","BPP Pakem","Pakem","137","21","4","1","8","0","34"
"JAWA TIMUR","BONDOWOSO","PRAJEKAN","3511","BPP Besuk","Besuk","134","0","0","2","7","0","9"
"JAWA TIMUR","BONDOWOSO","PUJER","3511","BPP Maskuning","Maskuning","159","18","7","4","11","0","40"
"JAWA TIMUR","BONDOWOSO","SEMPOL","3511","BPP Sumber wringin","Sumber wringin","51","0","0","4","6","0","10"
"JAWA TIMUR","BONDOWOSO","SUKOSARI","3511","BPP Sumber wringin","Sumber wringin","68","0","0","1","4","0","5"
"JAWA TIMUR","BONDOWOSO","SUMBER WRINGIN","3511","BPP Sumber wringin","Sumber wringin","128","9","2","1","6","0","18"
"JAWA TIMUR","BONDOWOSO","TAMAN KROCOK","3511","BPP Gunung Anyar","Gunung Anyar","111","0","0","0","7","0","7"
"JAWA TIMUR","BONDOWOSO","TAMANAN","3511","BPP Maskuning","Maskuning","133","2","0","1","9","0","12"
"JAWA TIMUR","BONDOWOSO","TAPEN","3511","BPP Gunung Anyar","Gunung Anyar","113","18","3","6","9","0","36"
"JAWA TIMUR","BONDOWOSO","TEGALAMPEL","3511","BPP Tangsil","Tangsil","107","0","0","1","16","0","17"
"JAWA TIMUR","BONDOWOSO","TENGGARANG","3511","BPP Tangsil","Tangsil","132","13","3","9","24","0","49"
"JAWA TIMUR","BONDOWOSO","TLOGOSARI","3511","BPP Maskuning","Maskuning","170","0","1","3","10","0","14"
"JAWA TIMUR","BONDOWOSO","WONOSARI","3511","BPP Gunung Anyar","Gunung Anyar","141","0","0","3","13","0","16"
"JAWA TIMUR","BONDOWOSO","WRINGIN","3511","BPP Pakem","Pakem","157","1","1","2","14","0","18"
"JAWA TIMUR","GRESIK","BALONGPANGGANG","3525","BPP Kecamatan Balongpanggang","Kecamatan Balongpanggang","102","0","6","0","8","0","14"
"JAWA TIMUR","GRESIK","BENJENG","3525","BPP Benjeng","Benjeng","81","1","4","0","7","0","12"
"JAWA TIMUR","GRESIK","BUNGAH","3525","BPP Bungah","Bungah","61","1","2","0","4","0","7"
"JAWA TIMUR","GRESIK","CERME","3525","BPP Cerme","Cerme","69","2","2","0","6","0","10"
"JAWA TIMUR","GRESIK","DRIYOREJO","3525","BPP Driyorejo","Driyorejo","48","1","2","0","3","0","6"
"JAWA TIMUR","GRESIK","DUDUKSAMPEYAN","3525","BPP DUDUKSAMPEYAN","Duduksampeyan","50","1","3","0","3","0","7"
"JAWA TIMUR","GRESIK","DUKUN","3525","BPP Dukun","Dukun","75","2","2","0","8","0","12"
"JAWA TIMUR","GRESIK","GRESIK","","","","","0","0","0","0","0","0"
"JAWA TIMUR","GRESIK","KEBOMAS","3525","BPP Kebomas","Kebomas","14","0","1","0","1","0","2"
"JAWA TIMUR","GRESIK","KEDAMEAN","3525","BPP Kedamean","Kedamean","64","1","3","0","5","0","9"
"JAWA TIMUR","GRESIK","MANYAR","3525","BPP Manyar","Manyar","39","1","1","0","2","0","4"
"JAWA TIMUR","GRESIK","MENGANTI","3525","BPP Menganti","Menganti","82","2","2","0","6","0","10"
"JAWA TIMUR","GRESIK","PANCENG","3525","BPP Panceng","Panceng","43","2","3","0","4","0","9"
"JAWA TIMUR","GRESIK","SANGKAPURA","3525","BPP BAWEAN","Bawean","118","0","0","0","0","0","0"
"JAWA TIMUR","GRESIK","SIDAYU","3525","BPP SIDAYU","Sidayu","63","1","2","0","4","0","7"
"JAWA TIMUR","GRESIK","TAMBAK","3525","BPP BAWEAN","Bawean","87","0","0","0","0","0","0"
"JAWA TIMUR","GRESIK","UJUNGPANGKAH","3525","BPP Ujungpangkah","Ujungpangkah","49","2","0","0","4","0","6"
"JAWA TIMUR","GRESIK","WRINGINANOM","3525","BPP Wringinanom","Wringinanom","67","2","2","0","5","0","9"
"JAWA TIMUR","JEMBER","AJUNG","3509","BP3K/UPTD PERTANIAN WILAYAH 5 AJUNG","/UPTD Pertanian Wilayah 5 Ajung","49","7","10","0","4","0","21"
"JAWA TIMUR","JEMBER","AMBULU","3509","BP3K/UPTD PERTANIAN WILAYAH 10 AMBULU","/UPTD Pertanian Wilayah 10 Ambulu","61","6","11","0","10","0","27"
"JAWA TIMUR","JEMBER","ARJASA","3509","BP3K/UPTD PERTANIAN WILAYAH 3 ARJASA","/UPTD Pertanian Wilayah 3 Arjasa","48","7","10","0","6","0","23"
"JAWA TIMUR","JEMBER","BALUNG","3509","BP3K/ UPTD PERTANIAN WILAYAH 9 BALUNG","/ Uptd Pertanian Wilayah 9 Balung","57","9","9","0","9","0","27"
"JAWA TIMUR","JEMBER","BANGSALSARI","3509","BP3K/ UPTD PERTANIAN WILAYAH 6 BANGSALSA","/ Uptd Pertanian Wilayah 6 Bangsalsa","87","7","8","0","4","0","19"
"JAWA TIMUR","JEMBER","GUMUK MAS","3509","BP3K/UPTD PERTANIAN WILAYAH 8 GUMUKMAS","/UPTD Pertanian Wilayah 8 Gumukmas","62","1","15","0","12","0","28"
"JAWA TIMUR","JEMBER","JELBUK","3509","BP3K/UPTD PERTANIAN WILAYAH 3 ARJASA","/UPTD Pertanian Wilayah 3 Arjasa","49","0","0","0","0","0","0"
"JAWA TIMUR","JEMBER","JENGGAWAH","3509","BP3K/UPTD PERTANIAN WILAYAH 5 AJUNG","/UPTD Pertanian Wilayah 5 Ajung","50","0","0","0","0","0","0"
"JAWA TIMUR","JEMBER","JOMBANG","3509","BP3K/UPTD PERTANIAN WILAYAH 8 GUMUKMAS","/UPTD Pertanian Wilayah 8 Gumukmas","47","0","0","0","0","0","0"
"JAWA TIMUR","JEMBER","KALISAT","3509","BPP SUMBERJAMBE","Sumberjambe","65","0","1","0","0","0","1"
"JAWA TIMUR","JEMBER","KALIWATES","3509","BP3K/UPTD PERTANIAN WILAYAH 4 SUMBERSARI","/UPTD Pertanian Wilayah 4 Sumbersari","18","0","1","0","0","0","1"
"JAWA TIMUR","JEMBER","KENCONG","3509","BP3K/UPTD PERTANIAN WILAYAH 8 GUMUKMAS","/UPTD Pertanian Wilayah 8 Gumukmas","49","0","1","0","0","0","1"
"JAWA TIMUR","JEMBER","LEDOKOMBO","3509","BP3K/ UPTD PERTANIAN WILAYAH 1 SILO","/ Uptd Pertanian Wilayah 1 Silo","65","0","0","0","0","0","0"
"JAWA TIMUR","JEMBER","MAYANG","3509","BP3K/ UPTD PERTANIAN WILAYAH 1 SILO","/ Uptd Pertanian Wilayah 1 Silo","47","0","0","0","0","0","0"
"JAWA TIMUR","JEMBER","MUMBULSARI","3509","BP3K/UPTD PERTANIAN WILAYAH 5 AJUNG","/UPTD Pertanian Wilayah 5 Ajung","48","0","0","0","0","0","0"
"JAWA TIMUR","JEMBER","PAKUSARI","3509","BP3K/UPTD PERTANIAN WILAYAH 3 ARJASA","/UPTD Pertanian Wilayah 3 Arjasa","45","0","0","0","0","0","0"
"JAWA TIMUR","JEMBER","PANTI","3509","BP3K/ UPTD PERTANIAN WILAYAH 6 BANGSALSA","/ Uptd Pertanian Wilayah 6 Bangsalsa","54","0","0","0","0","0","0"
"JAWA TIMUR","JEMBER","PATRANG","3509","BP3K/UPTD PERTANIAN WILAYAH 4 SUMBERSARI","/UPTD Pertanian Wilayah 4 Sumbersari","42","0","0","0","0","0","0"
"JAWA TIMUR","JEMBER","PUGER","3509","BP3K/ UPTD PERTANIAN WILAYAH 9 BALUNG","/ Uptd Pertanian Wilayah 9 Balung","67","0","1","0","0","0","1"
"JAWA TIMUR","JEMBER","RAMBIPUJI","3509","BP3K/ UPTD PERTANIAN WILAYAH 9 BALUNG","/ Uptd Pertanian Wilayah 9 Balung","51","0","1","0","0","0","1"
"JAWA TIMUR","JEMBER","SEMBORO","3509","BP3K/ UPTD PERTANIAN WILAYAH 7 TANGGUL","/ Uptd Pertanian Wilayah 7 Tanggul","63","0","1","0","0","0","1"
"JAWA TIMUR","JEMBER","SILO","3509","BP3K/ UPTD PERTANIAN WILAYAH 1 SILO","/ Uptd Pertanian Wilayah 1 Silo","65","10","8","0","1","0","19"
"JAWA TIMUR","JEMBER","SUKORAMBI","3509","BP3K/ UPTD PERTANIAN WILAYAH 6 BANGSALSA","/ Uptd Pertanian Wilayah 6 Bangsalsa","34","0","0","0","0","0","0"
"JAWA TIMUR","JEMBER","SUKOWONO","3509","BPP SUMBERJAMBE","Sumberjambe","66","0","1","0","0","0","1"
"JAWA TIMUR","JEMBER","SUMBER BARU","3509","BP3K/ UPTD PERTANIAN WILAYAH 7 TANGGUL","/ Uptd Pertanian Wilayah 7 Tanggul","70","0","1","0","0","0","1"
"JAWA TIMUR","JEMBER","SUMBERJAMBE","3509","BPP SUMBERJAMBE","Sumberjambe","66","11","9","0","3","0","23"
"JAWA TIMUR","JEMBER","SUMBERSARI","3509","BP3K/UPTD PERTANIAN WILAYAH 4 SUMBERSARI","/UPTD Pertanian Wilayah 4 Sumbersari","47","12","1","0","8","0","21"
"JAWA TIMUR","JEMBER","TANGGUL","3509","BP3K/ UPTD PERTANIAN WILAYAH 7 TANGGUL","/ Uptd Pertanian Wilayah 7 Tanggul","85","5","6","0","2","0","13"
"JAWA TIMUR","JEMBER","TEMPUREJO","3509","BP3K/UPTD PERTANIAN WILAYAH 10 AMBULU","/UPTD Pertanian Wilayah 10 Ambulu","61","0","0","0","0","0","0"
"JAWA TIMUR","JEMBER","UMBULSARI","3509","BP3K/UPTD PERTANIAN WILAYAH 8 GUMUKMAS","/UPTD Pertanian Wilayah 8 Gumukmas","81","1","0","0","0","0","1"
"JAWA TIMUR","JEMBER","WULUHAN","3509","BP3K/UPTD PERTANIAN WILAYAH 10 AMBULU","/UPTD Pertanian Wilayah 10 Ambulu","63","0","0","0","0","0","0"
"JAWA TIMUR","JOMBANG","BANDAR KEDUNG MULYO","3517","BPP Bandarkedungmulyo","Bandarkedungmulyo","68","3","2","0","11","0","16"
"JAWA TIMUR","JOMBANG","BARENG","3517","BPP Bareng","Bareng","84","3","2","0","13","0","18"
"JAWA TIMUR","JOMBANG","DIWEK","3517","BPP Diwek","Diwek","98","4","4","0","20","0","28"
"JAWA TIMUR","JOMBANG","GUDO","3517","BPP Gudo","Gudo","86","2","3","0","19","0","24"
"JAWA TIMUR","JOMBANG","JOGO ROTO","3517","BPP Jogoroto","Jogoroto","58","4","3","0","11","0","18"
"JAWA TIMUR","JOMBANG","JOMBANG","3517","BPP Jombang","Jombang","52","4","2","0","18","0","24"
"JAWA TIMUR","JOMBANG","KABUH","3517","BPP Kabuh","Kabuh","81","0","5","0","17","0","22"
"JAWA TIMUR","JOMBANG","KESAMBEN","3517","BPP Kesamben","Kesamben","95","1","4","0","13","0","18"
"JAWA TIMUR","JOMBANG","KUDU","3517","BPP Kudu","Kudu","60","1","3","0","11","0","15"
"JAWA TIMUR","JOMBANG","MEGALUH","3517","BPP Megaluh","Megaluh","49","2","3","0","13","0","18"
"JAWA TIMUR","JOMBANG","MOJOAGUNG","3517","BPP Mojoagung","Mojoagung","61","5","2","0","18","0","25"
"JAWA TIMUR","JOMBANG","MOJOWARNO","3517","BPP Mojowarno","Mojowarno","83","3","5","0","19","0","27"
"JAWA TIMUR","JOMBANG","NGORO","3517","BPP Ngoro","Ngoro","91","5","2","0","13","0","20"
"JAWA TIMUR","JOMBANG","NGUSIKAN","3517","BPP Ngusikan","Ngusikan","36","4","2","0","11","0","17"
"JAWA TIMUR","JOMBANG","PERAK","3517","BPP Perak","Perak","59","3","2","0","13","0","18"
"JAWA TIMUR","JOMBANG","PETERONGAN","3517","BPP PETERONGAN","Peterongan","54","2","4","0","15","0","21"
"JAWA TIMUR","JOMBANG","PLANDAAN","3517","BPP Plandaan","Plandaan","79","1","4","0","12","0","17"
"JAWA TIMUR","JOMBANG","PLOSO","3517","BPP Ploso","Ploso","56","2","2","0","13","0","17"
"JAWA TIMUR","JOMBANG","SUMOBITO","3517","BPP Sumobito","Sumobito","99","1","7","0","21","0","29"
"JAWA TIMUR","JOMBANG","TEMBELANG","3517","BPP Tembelang","Tembelang","71","2","3","0","15","0","20"
"JAWA TIMUR","JOMBANG","WONOSALAM","3517","BPP Wonosalam","Wonosalam","69","1","4","0","9","0","14"
"JAWA TIMUR","KEDIRI","BADAS","3506","BPP BADAS","Badas","49","3","5","0","10","0","18"
"JAWA TIMUR","KEDIRI","BANYAKAN","3506","BPP BANYAKAN","Banyakan","56","6","1","0","5","0","12"
"JAWA TIMUR","KEDIRI","GAMPENGREJO","3506","BPP GAMPENGREJO","Gampengrejo","29","2","3","0","4","0","9"
"JAWA TIMUR","KEDIRI","GROGOL","3506","BPP KEC. GROGOL","Kec. Grogol","48","4","2","0","9","0","15"
"JAWA TIMUR","KEDIRI","GURAH","3506","BPP GURAH","Gurah","67","4","1","0","7","0","12"
"JAWA TIMUR","KEDIRI","KANDANGAN","3506","BPP KANDANGAN","Kandangan","62","2","5","0","6","0","13"
"JAWA TIMUR","KEDIRI","KANDAT","3506","BPP KANDAT","Kandat","55","1","5","0","5","0","11"
"JAWA TIMUR","KEDIRI","KAYEN KIDUL","3506","BPP KAYEN KIDUL","Kayen Kidul","71","2","3","0","5","0","10"
"JAWA TIMUR","KEDIRI","KEPUNG","3506","BPP KEPUNG","Kepung","82","1","6","0","11","0","18"
"JAWA TIMUR","KEDIRI","KRAS","3506","BPP KRAS","Kras","70","2","3","0","8","0","13"
"JAWA TIMUR","KEDIRI","KUNJANG","3506","BPP KUNJANG","Kunjang","58","4","2","0","7","0","13"
"JAWA TIMUR","KEDIRI","MOJO","3506","BPP MOJO","Mojo","123","3","4","0","11","0","18"
"JAWA TIMUR","KEDIRI","NGADILUWIH","3506","BPP NGADILUWIH","Ngadiluwih","61","4","2","0","12","0","18"
"JAWA TIMUR","KEDIRI","NGANCAR","3506","BPP NGANCAR","Ngancar","62","1","4","0","10","0","15"
"JAWA TIMUR","KEDIRI","NGASEM","3506","BPP NGASEM","Ngasem","45","3","2","0","6","0","11"
"JAWA TIMUR","KEDIRI","PAGU","3506","BPP PAGU","Pagu","44","5","0","0","5","0","10"
"JAWA TIMUR","KEDIRI","PAPAR","3506","BPP PAPAR","Papar","77","2","5","0","6","0","13"
"JAWA TIMUR","KEDIRI","PARE","3506","BPP PARE","Pare","57","2","3","0","11","0","16"
"JAWA TIMUR","KEDIRI","PLEMAHAN","3506","BPP PLEMAHAN","Plemahan","96","2","7","0","7","0","16"
"JAWA TIMUR","KEDIRI","PLOSOKLATEN","3506","BPP PLOSOKLATEN","Plosoklaten","63","2","4","0","8","0","14"
"JAWA TIMUR","KEDIRI","PUNCU","3506","BPP PUNCU","Puncu","51","2","4","0","7","0","13"
"JAWA TIMUR","KEDIRI","PURWOASRI","3506","BPP PURWOASRI","Purwoasri","91","2","5","0","11","0","18"
"JAWA TIMUR","KEDIRI","RINGINREJO","3506","BPP RINGINREJO","Ringinrejo","51","4","1","0","7","0","12"
"JAWA TIMUR","KEDIRI","SEMEN","3506","BPP SEMEN","Semen","79","5","0","0","4","0","9"
"JAWA TIMUR","KEDIRI","TAROKAN","3506","BPP TAROKAN","Tarokan","51","3","2","0","6","0","11"
"JAWA TIMUR","KEDIRI","WATES","3506","BPP WATES","Wates","82","4","3","0","7","0","14"
"JAWA TIMUR","KOTA BATU","BATU","3579","BP3K Batu","Batu","66","5","3","0","1","0","9"
"JAWA TIMUR","KOTA BATU","BUMIAJI","3579","BPP Kecamatan Bumiaji","Kecamatan Bumiaji","146","8","1","0","4","0","13"
"JAWA TIMUR","KOTA BATU","JUNREJO","3579","BP3K Junrejo","Junrejo","72","5","2","0","3","0","10"
"JAWA TIMUR","KOTA BLITAR","KEPANJENKIDUL","3572","BPP Kepanjen Kidul","Kepanjen Kidul","66","4","2","0","0","0","6"
"JAWA TIMUR","KOTA BLITAR","SANANWETAN","3572","BPP Sananwetan","Sananwetan","72","3","2","0","0","0","5"
"JAWA TIMUR","KOTA BLITAR","SUKOREJO","3572","BPP Sukorejo","Sukorejo","52","4","2","0","0","0","6"
"JAWA TIMUR","KOTA KEDIRI","KOTA KEDIRI","3571","BPP KOTA","Kota","18","3","3","0","6","0","12"
"JAWA TIMUR","KOTA KEDIRI","MOJOROTO","3571","BPP MOJOROTO","Mojoroto","33","2","6","0","7","0","15"
"JAWA TIMUR","KOTA KEDIRI","PESANTREN","3571","BPP PESANTREN","Pesantren","35","2","5","0","6","0","13"
"JAWA TIMUR","KOTA MADIUN","KARTOHARJO","","","","","1","0","0","0","0","1"
"JAWA TIMUR","KOTA MADIUN","MANGU HARJO","","","","","0","0","0","0","0","0"
"JAWA TIMUR","KOTA MADIUN","TAMAN","","","","","0","0","0","0","0","0"
"JAWA TIMUR","KOTA MALANG","BLIMBING","3573","BPP Kecamatan Blimbing","Kecamatan Blimbing","33","4","1","0","0","0","5"
"JAWA TIMUR","KOTA MALANG","KEDUNGKANDANG","3573","BPP Kecamatan Kedungkandang","Kecamatan Kedungkandang","51","2","4","0","1","0","7"
"JAWA TIMUR","KOTA MALANG","KLOJEN","3573","BPP Kecamatan Klojen","Kecamatan Klojen","31","3","0","0","0","0","3"
"JAWA TIMUR","KOTA MALANG","LOWOKWARU","3573","BPP Kecamatan Lowokwaru","Kecamatan Lowokwaru","36","4","2","0","0","0","6"
"JAWA TIMUR","KOTA MALANG","SUKUN","3573","BPP Kecamatan Sukun","Kecamatan Sukun","36","3","2","0","0","0","5"
"JAWA TIMUR","KOTA MOJOKERTO","KRANGGAN","3576","BPP Kranggan","Kranggan","19","4","0","0","0","0","4"
"JAWA TIMUR","KOTA MOJOKERTO","MAGERSARI","3576","BPP Magersari","Magersari","24","4","0","0","1","0","5"
"JAWA TIMUR","KOTA MOJOKERTO","PRAJURIT KULON","3576","BPP Prajurit Kulon","Prajurit Kulon","34","3","0","1","1","0","5"
"JAWA TIMUR","KOTA PASURUAN","BUGULKIDUL","3575","BPP Bugul Kidul","Bugul Kidul","13","2","4","0","0","0","6"
"JAWA TIMUR","KOTA PASURUAN","GADINGREJO","3575","BPP Gadingrejo","Gadingrejo","12","2","3","0","0","0","5"
"JAWA TIMUR","KOTA PASURUAN","PANGGUNGREJO","3575","BPP Panggungrejo Kota Pasuruan","Panggungrejo Kota Pasuruan","4","1","3","0","0","0","4"
"JAWA TIMUR","KOTA PASURUAN","PURWOREJO","3575","BPP Purworejo","Purworejo","13","2","3","0","0","0","5"
"JAWA TIMUR","KOTA PROBOLINGGO","KADEMANGAN","3574","BPP Kademangan","Kademangan","40","3","0","0","6","2","11"
"JAWA TIMUR","KOTA PROBOLINGGO","KANIGARAN","3574","BPP Kanigaran","Kanigaran","20","2","0","0","5","1","8"
"JAWA TIMUR","KOTA PROBOLINGGO","KEDOPOK","3574","BPP Kedopok","Kedopok","43","2","1","0","6","0","9"
"JAWA TIMUR","KOTA PROBOLINGGO","MAYANGAN","3574","BPP Mayangan","Mayangan","18","1","1","0","5","0","7"
"JAWA TIMUR","KOTA PROBOLINGGO","WONOASIH","3574","BPP Wonoasih","Wonoasih","33","1","1","0","6","2","10"
"JAWA TIMUR","KOTA SURABAYA","ASEMROWO","","","","","0","0","0","0","0","0"
"JAWA TIMUR","KOTA SURABAYA","BENOWO","","","","","0","0","0","0","0","0"
"JAWA TIMUR","KOTA SURABAYA","BUBUTAN","3578","KRPL DAN HIDROPONIK","Krpl DAN Hidroponik","4","0","0","1","0","0","1"
"JAWA TIMUR","KOTA SURABAYA","BULAK","","","","","0","0","0","0","0","0"
"JAWA TIMUR","KOTA SURABAYA","DUKUH PAKIS","","","","","0","0","0","0","0","0"
"JAWA TIMUR","KOTA SURABAYA","GAYUNGAN","","","","","0","0","1","0","0","1"
"JAWA TIMUR","KOTA SURABAYA","GENTENG","","","","","0","0","0","0","0","0"
"JAWA TIMUR","KOTA SURABAYA","GUBENG","","","","","0","0","0","0","0","0"
"JAWA TIMUR","KOTA SURABAYA","GUNUNG ANYAR","","","","","0","0","0","0","0","0"
"JAWA TIMUR","KOTA SURABAYA","JAMBANGAN","3578","KRPL DAN HIDROPONIK","Krpl DAN Hidroponik","9","1","0","14","0","0","15"
"JAWA TIMUR","KOTA SURABAYA","KARANG PILANG","","","","","0","0","0","0","0","0"
"JAWA TIMUR","KOTA SURABAYA","KENJERAN","","","","","0","0","1","0","0","1"
"JAWA TIMUR","KOTA SURABAYA","KREMBANGAN","","","","","0","1","0","0","0","1"
"JAWA TIMUR","KOTA SURABAYA","LAKARSANTRI","","","","","0","0","0","0","0","0"
"JAWA TIMUR","KOTA SURABAYA","MULYOREJO","","","","","0","0","0","0","0","0"
"JAWA TIMUR","KOTA SURABAYA","PABEAN CANTIAN","","","","","0","0","0","0","0","0"
"JAWA TIMUR","KOTA SURABAYA","PAKAL","","","","","0","0","1","0","0","1"
"JAWA TIMUR","KOTA SURABAYA","RUNGKUT","","","","","1","1","0","0","0","2"
"JAWA TIMUR","KOTA SURABAYA","SAMBIKEREP","","","","","0","0","0","0","0","0"
"JAWA TIMUR","KOTA SURABAYA","SAWAHAN","","","","","0","1","0","0","0","1"
"JAWA TIMUR","KOTA SURABAYA","SEMAMPIR","","","","","0","1","0","0","0","1"
"JAWA TIMUR","KOTA SURABAYA","SIMOKERTO","3578","KRPL DAN HIDROPONIK","Krpl DAN Hidroponik","7","0","0","0","0","0","0"
