nomor_pendaftaran,produk_id,nama_produk,jenis_pestisida,urutan,nama_bahan,kadar_bahan,satuan_bahan
06080120227428,op:prd:00001938,"KINGKONG 0,058 MC",Pestisida Rumah Tangga,4,Dimefluthrin,"0,058",%
06080120227428,op:prd:00001938,"KINGKONG 0,058 MC",Pestisida Rumah Tangga,5,Dimefluthrin,"0,058",%
06080120227428,op:prd:00001938,"KINGKONG 0,058 MC",Pestisida Rumah Tangga,6,Dimefluthrin,"0,058",%
06080120227428,op:prd:00001938,"KINGKONG 0,058 MC",Pestisida Rumah Tangga,7,Dimefluthrin,"0,058",%
06080120227428,op:prd:00001938,"KINGKONG 0,058 MC",Pestisida Rumah Tangga,8,Dimefluthrin,"0,058",%
06080120227428,op:prd:00001938,"KINGKONG 0,058 MC",Pestisida Rumah Tangga,9,Dimefluthrin,"0,058",%
06080120227428,op:prd:00001938,"KINGKONG 0,058 MC",Pestisida Rumah Tangga,10,Dimefluthrin,"0,058",%
06080120227428,op:prd:00001938,"KINGKONG 0,058 MC",Pestisida Rumah Tangga,11,Dimefluthrin,"0,058",%
06080120227428,op:prd:00001938,"KINGKONG 0,058 MC",Pestisida Rumah Tangga,12,Dimefluthrin,"0,058",%
06080120227428,op:prd:00001938,"KINGKONG 0,058 MC",Pestisida Rumah Tangga,13,Dimefluthrin,"0,058",%
06080120227428,op:prd:00001938,"KINGKONG 0,058 MC",Pestisida Rumah Tangga,14,Dimefluthrin,"0,058",%
01030120259237,op:prd:00001939,MAHAKAM SORONG 280 SL,Herbisida,1,amonium glufosinat,280,g/l
0103011975160,op:prd:00001940,SATURN-D 6 GR,Herbisida,1,tiobenkarb,4,%
0103011975160,op:prd:00001940,SATURN-D 6 GR,Herbisida,2,tiobenkarb,4,%
0103011975160,op:prd:00001940,SATURN-D 6 GR,Herbisida,3,"2,4-D isobutil ester",2,%
0103011975160,op:prd:00001940,SATURN-D 6 GR,Herbisida,4,"2,4-D isobutil ester",2,%
0103011975160,op:prd:00001940,SATURN-D 6 GR,Herbisida,5,"2,4-D isobutil ester",2,%
0103011975160,op:prd:00001940,SATURN-D 6 GR,Herbisida,6,tiobenkarb,4,%
01010120206746,op:prd:00001941,KINGBOSS 20 SG,Insektisida,1,dinotefuran,20,%
06080120237784,op:prd:00001942,MANGUNI 0.3 AE,Pestisida Rumah Tangga,1,Tranflutrin,0.3,%
032025605,op:prd:00001943,METHOMYL 98 TC,Insektisida,1,metomil,98,%
032020495,op:prd:00001944,CARBOFURAN 5 GR,Insektisida,1,karbofuran,5,%
01030120248643,op:prd:00001945,JOEW POWER 276 SL,Herbisida,1,Paraquat Dichlorida,276,g/l
01020120206648,op:prd:00001946,NOGAN P,Fungisida,1,Jamur Spora Hijau,Trichoderma spp 10^6,cfu/g
01010120227300,op:prd:00001947,ERUCA 40 SP,Insektisida,1,metomil,40,%
01010120227300,op:prd:00001947,ERUCA 40 SP,Insektisida,2,metomil,40,%
01010120227300,op:prd:00001947,ERUCA 40 SP,Insektisida,3,metomil,40,%
01030120072779,op:prd:00001948,RILLY 20 WG,Herbisida,1,metil metsulfuron,20,%
01030120031857,op:prd:00001949,REALUP 480 SL,Herbisida,1,Isopropil amina glifosat,480,g/l
01030120031857,op:prd:00001949,REALUP 480 SL,Herbisida,2,Isopropil amina glifosat,480,g/l
01030120031857,op:prd:00001949,REALUP 480 SL,Herbisida,3,Isopropil amina glifosat,480,g/l
01020120237984,op:prd:00001950,chithan-77 80 WP,Fungisida,1,mankozeb,80,%
01030120165550,op:prd:00001951,BM GULMATI 80 WP,Herbisida,1,diuron,80,%
01010120206670,op:prd:00001952,PIXEL 300 SL,Insektisida,1,Nitenpyram,300,g/l
042018591,op:prd:00001953,CYPERMETHRIN 92 TC,Insektisida,1,Sipermetrin,92,%
01020120134640,op:prd:00001954,AVIORE 250 SC,Fungisida,1,Azoksistrobin,250,g/l
01020120103654,op:prd:00001955,RIOVIL 50 SC,Fungisida,1,Heksakonazol,50,g/l
01030120258770,op:prd:00001956,FAST BURN 276 SL,Herbisida,1,parakuat diklorida,276,g/l
01030120217212,op:prd:00001957,NARAFOS 160 SL,Herbisida,1,Amonium glufosinat (setara dengan glufosinat : 146 g/l),160,g/l
01030120134626,op:prd:00001958,ROSE UP 525 SL,Herbisida,1,Isopropil amina glifosat (setara dengan glifosat : 389 g/l),525,g/l
01030120134626,op:prd:00001958,ROSE UP 525 SL,Herbisida,2,Isopropil amina glifosat (setara dengan glifosat : 389 g/l),525,g/l
01030120134626,op:prd:00001958,ROSE UP 525 SL,Herbisida,3,Isopropil amina glifosat (setara dengan glifosat : 389 g/l),525,g/l
01060120206713,op:prd:00001959,BENTENG 250 SC,Bakterisida,1,Tembaga Tiodiazol,250,g/l
01030120237777,op:prd:00001960,KLIKER 500 SC,Herbisida,1,Atrazin,500,g/l
01030120196247,op:prd:00001961,BOOMINE 400 SC,Herbisida,1,Natrium bispiribak,400,g/l
01010120196591,op:prd:00001962,VIBRATO 400 EC,Insektisida,1,Permethrin,400,g/l
01040120134867,op:prd:00001963,GAPLUS 20 TB,Zat Pengatur Tumbuh Tanaman,1,Asam giberelat,20,%
01010120185964,op:prd:00001964,KLOPER 500 SL,Insektisida,1,Dimehipo,500,g/l
01010120072788,op:prd:00001965,PANINDO 10 WP,Insektisida,1,Imidakloprid,10,%
0101011989862,op:prd:00001966,APPLAUD 100 EC,Insektisida,1,Buprofezin,100,g/l
0101011989862,op:prd:00001966,APPLAUD 100 EC,Insektisida,2,Buprofezin,100,g/l
0101011989862,op:prd:00001966,APPLAUD 100 EC,Insektisida,3,Buprofezin,100,g/l
01030120155319,op:prd:00001967,ROUNDUP TRANSORB 440SL,Herbisida,1,kalium glifosat (setara dengan glifosat 360 g/l),440,g/l
01010120175921,op:prd:00001968,QUICKMITE 50 WG,Insektisida,1,Bifenazat,50,%
01010120175921,op:prd:00001968,QUICKMITE 50 WG,Insektisida,2,Bifenazat,50,%
01030120269502,op:prd:00001969,WINSPEED GOLD 20/200 ME,Herbisida,1,p-glufosinat,200,g/l
01030120269502,op:prd:00001969,WINSPEED GOLD 20/200 ME,Herbisida,2,flufenoximacil,20,g/l
01030120259280,op:prd:00001970,SAFIXONE 200 SL,Herbisida,1,"Dikuat diklorida (setara dengan ion dikuat : 144,42 g/l)",200,g/l
0420251373,op:prd:00001971,Baicao Biotech,Zat Pengatur Tumbuh Tanaman,1,Gibbrellic Acid,90,%
01010120144993,op:prd:00001972,MAGNITUDE 500 SC,Insektisida,1,Diafentiuron,500,g/l
042019761,op:prd:00001973,GLYPHOSATE 95 TC,Herbisida,1,glyphosate,95,%
01010120196506,op:prd:00001974,BIMICIA 25 WP,Insektisida,1,Imidaclorpid,25.00,%
01010120258812,op:prd:00001975,KOEDADOR 25 WP,Insektisida,1,Imidakloprid,25,%
01030120248327,op:prd:00001976,SANGAR 240 SL,Herbisida,1,IPA Glipfosat,240,g/l
01010120258924,op:prd:00001977,DOMIT 200 SL,Insektisida,1,Imidakloprid,200,g/l
06080120227415,op:prd:00001978,HIT 0.17 AE,Pestisida Rumah Tangga,1,Sipermetrin,0.10,%
06080120227415,op:prd:00001978,HIT 0.17 AE,Pestisida Rumah Tangga,2,Transflutrin,0.05,%
06080120227415,op:prd:00001978,HIT 0.17 AE,Pestisida Rumah Tangga,3,Heptaflutrin,0.02,%
01030119981417,op:prd:00001979,PELITA 480 SL,Herbisida,1,isopropil amina glifosat,480,g/l
01010120165486,op:prd:00001980,BARFATE 75 SP,Insektisida,1,Asefat,75,%
01020120206618,op:prd:00001981,FLUMET 25/37.5 ME,Fungisida,1,Metalaksil,"37,5",g/l
01020120206618,op:prd:00001981,FLUMET 25/37.5 ME,Fungisida,2,Fludioksonil,25,g/l
01030120248384,op:prd:00001982,FOXER 480 EC,Herbisida,1,Fluroksipir meptil,480,g/l
01030120072817,op:prd:00001983,TRUE 480 SL,Herbisida,1,Isopropil amina glifosat,480,g/l
01030120072817,op:prd:00001983,TRUE 480 SL,Herbisida,2,Isopropil amina glifosat,480,g/l
01030120072817,op:prd:00001983,TRUE 480 SL,Herbisida,3,Isopropil amina glifosat,480,g/l
01030120072817,op:prd:00001983,TRUE 480 SL,Herbisida,4,Isopropil amina glifosat,480,g/l
042012291,op:prd:00001984,TRANSFLUTHRIN 92 TC,Insektisida,1,Transfluthrin,92,%
01030120206784,op:prd:00001985,TRIDOMINE 400 SC,Herbisida,1,Natrium bispiribak,400,g/l
05100120103671,op:prd:00001986,FUMITOXIN 56 PL*,Fumigan,1,Aluminium Fosfida,56,%
01010120217058,op:prd:00001987,JERSEY 30/200 EC,Insektisida,1,Klorfenapir,200,g/l
01010120217058,op:prd:00001987,JERSEY 30/200 EC,Insektisida,2,Abamectin,30,g/l
01010120041956,op:prd:00001988,BIOCRON 500 EC,Insektisida,1,Profenofos,500,g/l
01010120041956,op:prd:00001988,BIOCRON 500 EC,Insektisida,2,Profenofos,500,g/l
01010120041956,op:prd:00001988,BIOCRON 500 EC,Insektisida,3,Profenofos,500,g/l
01020120258850,op:prd:00001989,PRIMA CUR-Z 722 SL,Fungisida,1,Propamokarb hidroklorida,722,g/l
01020120114180,op:prd:00001990,TUOFU 15/30 WP,Fungisida,1,Tiram,30,%
01020120114180,op:prd:00001990,TUOFU 15/30 WP,Fungisida,2,Karbendazim,15,%
01010120258735,op:prd:00001991,ACERINE 25/50 ME,Insektisida,1,Acetamiprid,25,g/l
01010120258735,op:prd:00001991,ACERINE 25/50 ME,Insektisida,2,Beta Sipermetrin,50,g/l
01010120217217,op:prd:00001992,PARAMOUNT 50 WP,Insektisida,1,Diafentiuron,50,%
01030120217122,op:prd:00001993,CAPRENO 68/345 SC,Herbisida,1,tembotrion (tembotrione),345,g/l
01030120217122,op:prd:00001993,CAPRENO 68/345 SC,Herbisida,2,metil tinkarbazon (thiencarbazone-methyl),68,g/l
01010120165429,op:prd:00001994,DKLUFEM 10/40 WG,Insektisida,1,lufenuron,40,%
01010120165429,op:prd:00001994,DKLUFEM 10/40 WG,Insektisida,2,emamektin benzoat,10,%
01040120269350,op:prd:00001995,DAUNKU 50 SL,Zat Pengatur Tumbuh Tanaman,1,asam 1-naptilasetik,50,g/l
01030120124543,op:prd:00001996,ARCHER 20 WP,Herbisida,1,metil metsulfuron,20,%
01030120124543,op:prd:00001996,ARCHER 20 WP,Herbisida,2,metil metsulfuron,20,%
01030120124543,op:prd:00001996,ARCHER 20 WP,Herbisida,3,metil metsulfuron,20,%
01030120124543,op:prd:00001996,ARCHER 20 WP,Herbisida,4,metil metsulfuron,20,%
01020120062443,op:prd:00001997,Manxyl 68 WP,Fungisida,1,Metalaxyl,4,%
01020120062443,op:prd:00001997,Manxyl 68 WP,Fungisida,2,Mancozeb,64,%
01020120062443,op:prd:00001997,Manxyl 68 WP,Fungisida,3,Mancozeb,64,%
01020120062443,op:prd:00001997,Manxyl 68 WP,Fungisida,4,Metalaxyl,4,%
01020120062443,op:prd:00001997,Manxyl 68 WP,Fungisida,5,Metalaxyl,4,%
01020120062443,op:prd:00001997,Manxyl 68 WP,Fungisida,6,Mancozeb,64,%
01010120258757,op:prd:00001998,CYLATE 40 SP,Insektisida,1,Metomil,40.00,%
01010120196250,op:prd:00001999,BOSCAPLUS 18 EC,Insektisida,1,abamektin,18,g/l
01030120238006,op:prd:00002000,Herbi BAKAR 276 SL,Herbisida,1,parakuat diklorida,276,g/l
0420221010,op:prd:00002001,AMETRYN 97 TC,Herbisida,1,Ametryn,97,%
0420221010,op:prd:00002001,AMETRYN 97 TC,Herbisida,2,Ametryn,97,%
0420221010,op:prd:00002001,AMETRYN 97 TC,Herbisida,3,Ametryn,97,%
01020120196421,op:prd:00002002,CALIWA 350 OD,Fungisida,1,Mankozeb,350,g/l
0420241308,op:prd:00002003,FIPRONIL 95 TC,Insektisida,1,fipronil,95,%
01030120248703,op:prd:00002004,SOLCORE 400/60 SL,Herbisida,1,bentazon,400,g/l
01030120248703,op:prd:00002004,SOLCORE 400/60 SL,Herbisida,2,mcpa,60,g/l
01010119941157,op:prd:00002005,MATCH 50 EC,Insektisida,1,Lufenuron,50,g/l
042017451,op:prd:00002006,PARAQUAT DICHLORIDE 42 TK,Herbisida,1,Paraquat dichloride,42,%
04110120196431,op:prd:00002007,EXTERMINEX 0.1 BB,Bahan pengawet kayu,1,klorfluazuron,0.1,%
04110120196431,op:prd:00002007,EXTERMINEX 0.1 BB,Bahan pengawet kayu,2,klorfluazuron,0.1,%
01040120196560,op:prd:00002008,JUTEK 400 SL,Zat Pengatur Tumbuh Tanaman,1,Etefon,400,g/l
042021981,op:prd:00002009,GLUFOSINATE-AMMONIUM 95 TC,Herbisida,1,Amonium glufosinat,95,%
01040120093420,op:prd:00002010,CP 150 PA,Zat Pengatur Tumbuh Tanaman,1,Etefon,150,g/l
01020120175838,op:prd:00002011,DKAZTROZOL PLUS 375 SC,Fungisida,1,Azoksistrobin,200,g/l
01020120175838,op:prd:00002011,DKAZTROZOL PLUS 375 SC,Fungisida,2,Difenokonazol,125,g/l
01020120175838,op:prd:00002011,DKAZTROZOL PLUS 375 SC,Fungisida,3,Difenokonazol,125,g/l
01020120175838,op:prd:00002011,DKAZTROZOL PLUS 375 SC,Fungisida,4,Heksakonazol,50,g/l
01020120175838,op:prd:00002011,DKAZTROZOL PLUS 375 SC,Fungisida,5,Azoksistrobin,200,g/l
01020120175838,op:prd:00002011,DKAZTROZOL PLUS 375 SC,Fungisida,6,Azoksistrobin,200,g/l
01020120175838,op:prd:00002011,DKAZTROZOL PLUS 375 SC,Fungisida,7,Azoksistrobin,200,g/l
01020120175838,op:prd:00002011,DKAZTROZOL PLUS 375 SC,Fungisida,8,Heksakonazol,50,g/l
01020120175838,op:prd:00002011,DKAZTROZOL PLUS 375 SC,Fungisida,9,Difenokonazol,125,g/l
01020120175838,op:prd:00002011,DKAZTROZOL PLUS 375 SC,Fungisida,10,Heksakonazol,50,g/l
01020120175838,op:prd:00002011,DKAZTROZOL PLUS 375 SC,Fungisida,11,Heksakonazol,50,g/l
01020120175838,op:prd:00002011,DKAZTROZOL PLUS 375 SC,Fungisida,12,Difenokonazol,125,g/l
01010120072740,op:prd:00002012,DYNASTY 400 SL,Insektisida,1,Bisultap,400,g/l
01020120001565,op:prd:00002013,TOPSINDO 70 WP,Fungisida,1,metil tiofanat,70,%
01020120238142,op:prd:00002014,JOSSGONE 75 WP,Fungisida,1,Tricyclazole,75,%
01020120124430,op:prd:00002015,BIOZEB 80 WP,Fungisida,1,Mancozeb,80,%
01020120124430,op:prd:00002015,BIOZEB 80 WP,Fungisida,2,Mancozeb,80,%
0420251414,op:prd:00002016,GLUFOSINATE-AMMONIUM 95 TC,Herbisida,1,Glufosinate-ammonium,95,%
01030120134774,op:prd:00002017,FLASH 20 WG,Herbisida,1,Metil metsulfuron,20,%
01030120134774,op:prd:00002017,FLASH 20 WG,Herbisida,2,Metil metsulfuron,20,%
01030120134774,op:prd:00002017,FLASH 20 WG,Herbisida,3,Metil metsulfuron,20,%
01020120134575,op:prd:00002018,FULLSTOP 325 SC,Fungisida,1,Difenokonazol,125,g/l
01020120134575,op:prd:00002018,FULLSTOP 325 SC,Fungisida,2,Azoksistrobin,200,g/l
01020120052232,op:prd:00002019,AURORA 70 WP,Fungisida,1,Propineb,70,%
01020120052232,op:prd:00002019,AURORA 70 WP,Fungisida,2,Propineb,70,%
01020120052232,op:prd:00002019,AURORA 70 WP,Fungisida,3,Propineb,70,%
01020120052232,op:prd:00002019,AURORA 70 WP,Fungisida,4,Propineb,70,%
01020120052232,op:prd:00002019,AURORA 70 WP,Fungisida,5,Propineb,70,%
01020120052232,op:prd:00002019,AURORA 70 WP,Fungisida,6,Propineb,70,%
01020120052232,op:prd:00002019,AURORA 70 WP,Fungisida,7,Propineb,70,%
01030120186053,op:prd:00002020,MEKTIXONE 177 SL*,Herbisida,1,Parakuat diklorida,177,g/l
01010120259069,op:prd:00002021,HANTUQUAT 50 EC,Insektisida,1,sipermetrin,50,g/l
032020489,op:prd:00002022,SIMODIS 100 DC,Insektisida,1,Isocycloseram,100,g/l
06090120083243,op:prd:00002023,ABLE 100 EC,Pestisida Pengendalian Vektor Penyakit Pada Manusia,1,cypermethrin,100,g/l
0420221057,op:prd:00002024,P-GLUFOSINAT 90 TC,Herbisida,1,p-glufosinat,90,%
01040120258969,op:prd:00002025,MOHAWK 480 SL,Zat Pengatur Tumbuh Tanaman,1,Ethephon,480,g/l
06080120254043,op:prd:00002026,CALADINE Moisquito Repellent 10 Lt,Repelen,1,Ikaridin,10,%
01030120124528,op:prd:00002027,TRACKER 480 EC,Herbisida,1,Triklopir butoksi etil ester,480,g/l
01030120124528,op:prd:00002027,TRACKER 480 EC,Herbisida,2,Triklopir butoksi etil ester,480,g/l
01030120124528,op:prd:00002027,TRACKER 480 EC,Herbisida,3,Triklopir butoksi etil ester,480,g/l
01010120001513,op:prd:00002028,TAMACIN 50 WP,Insektisida,1,MIPC (Isoprocarb),50,%
01020120072721,op:prd:00002029,BM ZEBCO 80 WP,Fungisida,1,mankozeb,80,%
01020120072721,op:prd:00002029,BM ZEBCO 80 WP,Fungisida,2,mankozeb,80,%
01020120072721,op:prd:00002029,BM ZEBCO 80 WP,Fungisida,3,mankozeb,80,%
01020120072721,op:prd:00002029,BM ZEBCO 80 WP,Fungisida,4,mankozeb,80,%
042018630,op:prd:00002030,ROCIMA™ 640,Bakterisida,1,"1,2-benzisothiazolin-3-one (BIT)","19,0 - 21,0",%
01010120248237,op:prd:00002031,BASceper 50 EC,Insektisida,1,Sipermetrin,50,g/l
01010120175676,op:prd:00002032,BM MASCONIL 50 SC,Insektisida,1,fipronil,50,g/l
01010120175676,op:prd:00002032,BM MASCONIL 50 SC,Insektisida,2,fipronil,50,g/l
01010120175676,op:prd:00002032,BM MASCONIL 50 SC,Insektisida,3,fipronil,50,g/l
01010120175676,op:prd:00002032,BM MASCONIL 50 SC,Insektisida,4,fipronil,50,g/l
01010120175676,op:prd:00002032,BM MASCONIL 50 SC,Insektisida,5,fipronil,50,g/l
01020120227473,op:prd:00002033,TRICHOSIDA WP,Fungisida,1,Trichoderma harzianum,3x10^6,cfu/g
01020120227473,op:prd:00002033,TRICHOSIDA WP,Fungisida,2,Gliocladium virens,3x10^6,cfu/g
01020120227473,op:prd:00002033,TRICHOSIDA WP,Fungisida,3,Bacillus amyloliquifaciens,2x10^7,cfu/g
01030120258932,op:prd:00002034,FORADIURON 80 WP,Herbisida,1,Diuron,80,%
01010120227394,op:prd:00002035,CYTROZIN 60/20 WG,Insektisida,1,Pimetrozin,60,%
01010120227394,op:prd:00002035,CYTROZIN 60/20 WG,Insektisida,2,Pimetrozin,60,%
01010120227394,op:prd:00002035,CYTROZIN 60/20 WG,Insektisida,3,Nitenpiram,20,%
01010120227394,op:prd:00002035,CYTROZIN 60/20 WG,Insektisida,4,Pimetrozin,60,%
01010120227394,op:prd:00002035,CYTROZIN 60/20 WG,Insektisida,5,Nitenpiram,20,%
01010120227394,op:prd:00002035,CYTROZIN 60/20 WG,Insektisida,6,Nitenpiram,20,%
01010120062522,op:prd:00002036,KARATE 50 EC,Insektisida,1,Permetrin,50,g/l
01030120155353,op:prd:00002037,FORMAIZE 75 WG,Herbisida,1,Nikosulfuron,75,%
01020120237748,op:prd:00002038,EGOIST 300 SC,Fungisida,1,Piraklostrobin,300,g/l
032025621,op:prd:00002039,PT-Hello 250 EC,Fungisida,1,prokloraz,250,g/l
01010120196339,op:prd:00002040,FORTENZA 600 FS,Insektisida,1,Cyntraniliprole,600,g/l
01020120217213,op:prd:00002041,NORBT 75 WP,Fungisida,1,Trisiklazol,75,%
01010120186162,op:prd:00002042,VALETUDO 600 SC,Insektisida,1,Klorfenapir,600,g/l
01010120186162,op:prd:00002042,VALETUDO 600 SC,Insektisida,2,Klorfenapir,600,g/l
01010120186162,op:prd:00002042,VALETUDO 600 SC,Insektisida,3,Klorfenapir,600,g/l
01010120186162,op:prd:00002042,VALETUDO 600 SC,Insektisida,4,Klorfenapir,600,g/l
042020857,op:prd:00002043,GLYPHOSATE 95 TC,Herbisida,1,Glifosat,95,%
01030120248323,op:prd:00002044,RUMOR 250 SL,Herbisida,1,Isopropil Amina Glifosat,250,g/l
01020120093367,op:prd:00002045,SANVORY 75 WP,Fungisida,1,Klorotalonil,75,%
01020120093367,op:prd:00002045,SANVORY 75 WP,Fungisida,2,Klorotalonil,75,%
01020120093367,op:prd:00002045,SANVORY 75 WP,Fungisida,3,Klorotalonil,75,%
01020120093367,op:prd:00002045,SANVORY 75 WP,Fungisida,4,Klorotalonil,75,%
01020120093367,op:prd:00002045,SANVORY 75 WP,Fungisida,5,Klorotalonil,75,%
01020120114091,op:prd:00002046,TRICYNEX 75 WP,Fungisida,1,Trisiklazol,75,%
01010119931103,op:prd:00002047,TUREX WP,Insektisida,1,Bacillus thuringiensis var Aizawai GC-91,"3,8",%
01010119931103,op:prd:00002047,TUREX WP,Insektisida,2,Bacillus thuringiensis var Aizawai GC-91,"3,8",%
01010119931103,op:prd:00002047,TUREX WP,Insektisida,3,Bacillus thuringiensis var Aizawai GC-91,"3,8",%
01010119931103,op:prd:00002047,TUREX WP,Insektisida,4,Bacillus thuringiensis vai Aizawai GC-91,"3,8",%
01010119931103,op:prd:00002047,TUREX WP,Insektisida,5,Bacillus thuringiensis var Aizawai GC-91,"3,8",%
01010120186133,op:prd:00002048,MULTITOMIL 40 SP,Insektisida,1,Metomil,40,%
0420251447,op:prd:00002049,ABAMECTIN 92 TC,Insektisida,1,Abamektin,92,%
01040120113921,op:prd:00002050,SENTRAL 11 PA,Zat Pengatur Tumbuh Tanaman,1,etefon,11,%
01010120103797,op:prd:00002051,TAMPIDOR 25 WP,Insektisida,1,Imidakloprid,25,%
01020120113956,op:prd:00002052,CUPROCIDE 77 WP,Fungisida,1,Copper hydroxida,77,%
01010120175723,op:prd:00002053,VERSUS 250 EC,Insektisida,1,klorfenapir,250,g/l
01030120238003,op:prd:00002054,GOLDEN FOISON 150 SL,Herbisida,1,l-amonium glufosinat,150,g/l
01030120238003,op:prd:00002054,GOLDEN FOISON 150 SL,Herbisida,2,l-amonium glufosinat,150,g/l
01030120238003,op:prd:00002054,GOLDEN FOISON 150 SL,Herbisida,3,l-amonium glufosinat,150,g/l
01030120238003,op:prd:00002054,GOLDEN FOISON 150 SL,Herbisida,4,l-amonium glufosinat,150,g/l
01030120238003,op:prd:00002054,GOLDEN FOISON 150 SL,Herbisida,5,l-amonium glufosinat,150,g/l
01030120238003,op:prd:00002054,GOLDEN FOISON 150 SL,Herbisida,6,l-amonium glufosinat,150,g/l
01030120238003,op:prd:00002054,GOLDEN FOISON 150 SL,Herbisida,7,l-amonium glufosinat,150,g/l
01030120238003,op:prd:00002054,GOLDEN FOISON 150 SL,Herbisida,8,l-amonium glufosinat,150,g/l
042017492,op:prd:00002055,FENTIN ASETAT 95 TC,Moluskisida,1,Fentin Asetat,95,%
01010120196282,op:prd:00002056,KENCIS 50 EC,Insektisida,1,Sipermetrin,50,g/l
01.01.01.2022.7494,op:prd:00002057,AXOLOT 40/160 SC,Insektisida,1,Emamektin Benzoat,40,g/l
01.01.01.2022.7494,op:prd:00002057,AXOLOT 40/160 SC,Insektisida,2,Indosakarb,160,g/l
01.01.01.2022.7494,op:prd:00002057,AXOLOT 40/160 SC,Insektisida,3,Indosakarb,160,g/l
01.01.01.2022.7494,op:prd:00002057,AXOLOT 40/160 SC,Insektisida,4,Indosakarb,160,g/l
01.01.01.2022.7494,op:prd:00002057,AXOLOT 40/160 SC,Insektisida,5,Emamektin Benzoat,40,g/l
01.01.01.2022.7494,op:prd:00002057,AXOLOT 40/160 SC,Insektisida,6,Emamektin Benzoat,40,g/l
0420231143,op:prd:00002058,SIHALOFOP BUTIL 97 TC,Herbisida,1,sihalofop butil,97,%
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,1,Mesotrione,50,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,2,Mesotrione,50,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,3,Mesotrione,50,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,4,Mesotrione,50,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,5,Atrazine,500,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,6,Atrazine,500,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,7,Atrazine,500,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,8,Atrazine,500,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,9,Atrazine,500,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,10,Mesotrione,50,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,11,Mesotrione,50,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,12,Atrazine,500,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,13,Atrazine,500,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,14,Atrazine,500,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,15,Mesotrione,50,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,16,Mesotrione,50,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,17,Mesotrione,50,g/l
01030120083256,op:prd:00002059,Calaris 550 SC,Herbisida,18,Atrazine,500,g/l
01030120186013,op:prd:00002060,BISPAC 100 SC,Herbisida,1,Bispiribak-sodium,100,g/l
06080120269405,op:prd:00002061,LABTE 100 CS,Pestisida Rumah Tangga,1,lamda sihalotrin,100,g/l
01010120269609,op:prd:00002062,Ngerejent 55 SC,Insektisida,1,Fipronil,55,g/l
01030120001560,op:prd:00002063,ROUNDUP 486 SL,Herbisida,1,Isopropilamina glifosat (setara dengan glifosat 360 g/L),486,g/l
042018573,op:prd:00002064,INTERCIDE DBF 10 DOTP,Fungisida,1,"4,5-dichloro-2-octyl-2H-isothiazol-3-one",10,%
01020120248528,op:prd:00002065,PEANG 80 WP,Fungisida,1,Mankozeb,80,%
0420241276,op:prd:00002066,ETHION 95 TC,Insektisida,1,etion,95,%
01010120175776,op:prd:00002067,NEOBAN PLUS 540/60 EC,Insektisida,1,Sipermetrin,60,g/l
01010120175776,op:prd:00002067,NEOBAN PLUS 540/60 EC,Insektisida,2,Klorpirifos,540,g/l
0104011978327,op:prd:00002068,CEPHA 100 PA,Zat Pengatur Tumbuh Tanaman,1,Etefon,100,g/l
06090120269662,op:prd:00002069,SKI-4 20WG,Pestisida Pengendalian Vektor Penyakit Pada Manusia,1,tiametoksam,20,%
0420251393,op:prd:00002070,ACEPHATE 97 TC,Insektisida,1,asefat,97,%
01020120093557,op:prd:00002071,PLATOON 75 WP,Fungisida,1,Klorotalonil,75,%
01010120124300,op:prd:00002072,KAIPAL 200 EC,Insektisida,1,Fenvalerat,200,g/l
01010120124300,op:prd:00002072,KAIPAL 200 EC,Insektisida,2,Fenvalerat,200,g/l
