nomor_pendaftaran,produk_id,merk_dagang,pemegang_pendaftaran,jenis_pupuk,bentuk_formula,urutan,parameter,parameter_kunci,nilai_teks,jenis_nilai,kualifier,nilai_min,nilai_maks,pengali,satuan,catatan
03.02.2023.720,op:prd:00011756,FORMULA X,FORMULA TOP INDONESIA,Hayati Majemuk,Cair (Liquid),1,Azospirillum sp,azospirillum sp,"8,20 x 10^7 CFU/ml",numerik,,8.2,8.2,10000000,CFU/ml,
03.02.2023.720,op:prd:00011756,FORMULA X,FORMULA TOP INDONESIA,Hayati Majemuk,Cair (Liquid),2,Azotobacter sp,azotobacter sp,"2,42 x 10^8 CFU/ml",numerik,,2.42,2.42,100000000,CFU/ml,
03.02.2023.720,op:prd:00011756,FORMULA X,FORMULA TOP INDONESIA,Hayati Majemuk,Cair (Liquid),3,Cytophaga sp,cytophaga sp,"3,22 x 10^8 CFU/ml",numerik,,3.22,3.22,100000000,CFU/ml,
03.02.2023.720,op:prd:00011756,FORMULA X,FORMULA TOP INDONESIA,Hayati Majemuk,Cair (Liquid),4,Rhizobium sp,rhizobium sp,"2,25 x 10^9 CFU/ml",numerik,,2.25,2.25,1000000000,CFU/ml,
03.02.2023.720,op:prd:00011756,FORMULA X,FORMULA TOP INDONESIA,Hayati Majemuk,Cair (Liquid),5,Saccharomyces sp,saccharomyces sp,"5,30 x 10^8 CFU/ml",numerik,,5.3,5.3,100000000,CFU/ml,
03.02.2023.720,op:prd:00011756,FORMULA X,FORMULA TOP INDONESIA,Hayati Majemuk,Cair (Liquid),6,Trichoderma sp,trichoderma sp,"3,75 x 10^9 CFU/ml",numerik,,3.75,3.75,1000000000,CFU/ml,
02.02.2023.946,op:prd:00011757,ACELE,AGRO TANI MAJU SEJAHTERA,Pupuk Organik,Cair (Liquid),1,C-organik,c-organik,"10,32 %",numerik,,10.32,10.32,,%,
02.02.2023.946,op:prd:00011757,ACELE,AGRO TANI MAJU SEJAHTERA,Pupuk Organik,Cair (Liquid),2,N-organik,n-organik,"0,99 %",numerik,,0.99,0.99,,%,
02.02.2023.946,op:prd:00011757,ACELE,AGRO TANI MAJU SEJAHTERA,Pupuk Organik,Cair (Liquid),3,N,n,"1,31 %",numerik,,1.31,1.31,,%,
02.02.2023.946,op:prd:00011757,ACELE,AGRO TANI MAJU SEJAHTERA,Pupuk Organik,Cair (Liquid),4,P2O5,p2o5,"0,15 %",numerik,,0.15,0.15,,%,
02.02.2023.946,op:prd:00011757,ACELE,AGRO TANI MAJU SEJAHTERA,Pupuk Organik,Cair (Liquid),5,K2O,k2o,"1,29 %",numerik,,1.29,1.29,,%,
02.02.2023.946,op:prd:00011757,ACELE,AGRO TANI MAJU SEJAHTERA,Pupuk Organik,Cair (Liquid),6,Fe-total,fe-total,"209,87 ppm",numerik,,209.87,209.87,,ppm,
02.02.2023.946,op:prd:00011757,ACELE,AGRO TANI MAJU SEJAHTERA,Pupuk Organik,Cair (Liquid),7,Mn,mn,"54,35 ppm",numerik,,54.35,54.35,,ppm,
02.02.2023.946,op:prd:00011757,ACELE,AGRO TANI MAJU SEJAHTERA,Pupuk Organik,Cair (Liquid),8,Cu,cu,"26,22 ppm",numerik,,26.22,26.22,,ppm,
02.02.2023.946,op:prd:00011757,ACELE,AGRO TANI MAJU SEJAHTERA,Pupuk Organik,Cair (Liquid),9,Zn,zn,"25,75 ppm",numerik,,25.75,25.75,,ppm,
02.02.2023.946,op:prd:00011757,ACELE,AGRO TANI MAJU SEJAHTERA,Pupuk Organik,Cair (Liquid),10,B,b,"55,80 ppm",numerik,,55.8,55.8,,ppm,
02.02.2023.946,op:prd:00011757,ACELE,AGRO TANI MAJU SEJAHTERA,Pupuk Organik,Cair (Liquid),11,Mo,mo,"9,47 ppm",numerik,,9.47,9.47,,ppm,
02.02.2023.946,op:prd:00011757,ACELE,AGRO TANI MAJU SEJAHTERA,Pupuk Organik,Cair (Liquid),12,pH,ph,"4,51",numerik,,4.51,4.51,,,
01.01.2025.753,op:prd:00011758,Cap Daun Mengkudu,CV. PUSAKA ALAM,Pupuk Hara Makro Tunggal,Butiran (Granular),1,MgO,mgo,28%,numerik,,28,28,,%,
01.01.2025.753,op:prd:00011758,Cap Daun Mengkudu,CV. PUSAKA ALAM,Pupuk Hara Makro Tunggal,Butiran (Granular),2,Kadar air,kadar air,"2,7%",numerik,,2.7,2.7,,%,
01.02.2024.129,op:prd:00011759,VITA-LONGAN,SAPROTAN UTAMA,,Cair (Liquid),1,N,n,2%,numerik,,2,2,,%,
01.02.2024.129,op:prd:00011759,VITA-LONGAN,SAPROTAN UTAMA,,Cair (Liquid),2,P2O5,p2o5,4%,numerik,,4,4,,%,
01.02.2024.129,op:prd:00011759,VITA-LONGAN,SAPROTAN UTAMA,,Cair (Liquid),3,K2O,k2o,8%,numerik,,8,8,,%,
01.01.2025.645,op:prd:00011760,RBK,RAJAWALI BUANA KREASI,Pupuk Amonium Sulfat (ZA) {NH4)2SO4},Butiran (Granular),1,N,n,"20,99%",numerik,,20.99,20.99,,%,
01.01.2025.645,op:prd:00011760,RBK,RAJAWALI BUANA KREASI,Pupuk Amonium Sulfat (ZA) {NH4)2SO4},Butiran (Granular),2,S,s,24.23%,numerik,,24.23,24.23,,%,
01.01.2025.645,op:prd:00011760,RBK,RAJAWALI BUANA KREASI,Pupuk Amonium Sulfat (ZA) {NH4)2SO4},Butiran (Granular),3,Asam bebas sebagai H2SO4,asam bebas sebagai h2so4,"0,01%",numerik,,0.01,0.01,,%,
01.01.2025.645,op:prd:00011760,RBK,RAJAWALI BUANA KREASI,Pupuk Amonium Sulfat (ZA) {NH4)2SO4},Butiran (Granular),4,Kadar air,kadar air,"0,14%",numerik,,0.14,0.14,,%,
01.01.2022.548,op:prd:00011761,S-KALI SPECIAL 44+B,BEHN MEYER AGRICARE,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,12%,numerik,,12,12,,%,
01.01.2022.548,op:prd:00011761,S-KALI SPECIAL 44+B,BEHN MEYER AGRICARE,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,7%,numerik,,7,7,,%,
01.01.2022.548,op:prd:00011761,S-KALI SPECIAL 44+B,BEHN MEYER AGRICARE,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,22%,numerik,,22,22,,%,
01.01.2022.548,op:prd:00011761,S-KALI SPECIAL 44+B,BEHN MEYER AGRICARE,Pupuk Hara Makro Majemuk,Butiran (Granular),4,MgO,mgo,"3,4%",numerik,,3.4,3.4,,%,
01.01.2022.548,op:prd:00011761,S-KALI SPECIAL 44+B,BEHN MEYER AGRICARE,Pupuk Hara Makro Majemuk,Butiran (Granular),5,B,b,"0,4%",numerik,,0.4,0.4,,%,
01.01.2022.548,op:prd:00011761,S-KALI SPECIAL 44+B,BEHN MEYER AGRICARE,Pupuk Hara Makro Majemuk,Butiran (Granular),6,Kadar air,kadar air,"2,56%",numerik,,2.56,2.56,,%,
01.02.2026.544,op:prd:00011762,LIA,CV. Cahaya Agro Persada,Pupuk Hara Makro Majemuk,Cair (Liquid),1,P2O5,p2o5,4%,numerik,,4,4,,%,
01.02.2026.544,op:prd:00011762,LIA,CV. Cahaya Agro Persada,Pupuk Hara Makro Majemuk,Cair (Liquid),2,K2O,k2o,6%,numerik,,6,6,,%,
04.03.2023.1082,op:prd:00011763,Power Mikro,DHARMA AYU TANI,Dolomit,Tepung (Powder),1,MgO,mgo,"20,56 %",numerik,,20.56,20.56,,%,
04.03.2023.1082,op:prd:00011763,Power Mikro,DHARMA AYU TANI,Dolomit,Tepung (Powder),2,CaO,cao,"31,89 %",numerik,,31.89,31.89,,%,
04.03.2023.1082,op:prd:00011763,Power Mikro,DHARMA AYU TANI,Dolomit,Tepung (Powder),3,Al2O3 + Fe2O3,al2o3 + fe2o3,"0,57 %",numerik,,0.57,0.57,,%,
04.03.2023.1082,op:prd:00011763,Power Mikro,DHARMA AYU TANI,Dolomit,Tepung (Powder),4,SiO2,sio2,"0,08 %",numerik,,0.08,0.08,,%,
04.03.2023.1082,op:prd:00011763,Power Mikro,DHARMA AYU TANI,Dolomit,Tepung (Powder),5,Daya Netralisasi (CaCO3),daya netralisasi (caco3),"101,76 %",numerik,,101.76,101.76,,%,
04.03.2023.1082,op:prd:00011763,Power Mikro,DHARMA AYU TANI,Dolomit,Tepung (Powder),6,Kadar Air,kadar air,"2,05 %",numerik,,2.05,2.05,,%,
04.03.2023.1082,op:prd:00011763,Power Mikro,DHARMA AYU TANI,Dolomit,Tepung (Powder),7,Kehalusan 25 mesh,kehalusan 25 mesh,"100,50 %",numerik,,100.5,100.5,,%,
04.03.2023.1082,op:prd:00011763,Power Mikro,DHARMA AYU TANI,Dolomit,Tepung (Powder),8,Kehalusan 80 mesh,kehalusan 80 mesh,"51,05 %",numerik,,51.05,51.05,,%,
01.01.2024.93,op:prd:00011764,PUPINDO,DUPAN ANUGERAH LESTARI,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,18%,numerik,,18,18,,%,
01.01.2024.93,op:prd:00011764,PUPINDO,DUPAN ANUGERAH LESTARI,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,10%,numerik,,10,10,,%,
01.01.2024.93,op:prd:00011764,PUPINDO,DUPAN ANUGERAH LESTARI,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,15%,numerik,,15,15,,%,
01.01.2024.93,op:prd:00011764,PUPINDO,DUPAN ANUGERAH LESTARI,Pupuk Hara Makro Majemuk,Butiran (Granular),4,CaO,cao,6%,numerik,,6,6,,%,
01.01.2024.93,op:prd:00011764,PUPINDO,DUPAN ANUGERAH LESTARI,Pupuk Hara Makro Majemuk,Butiran (Granular),5,S,s,2%,numerik,,2,2,,%,
01.01.2024.93,op:prd:00011764,PUPINDO,DUPAN ANUGERAH LESTARI,Pupuk Hara Makro Majemuk,Butiran (Granular),6,B,b,"0,6%",numerik,,0.6,0.6,,%,
01.01.2024.93,op:prd:00011764,PUPINDO,DUPAN ANUGERAH LESTARI,Pupuk Hara Makro Majemuk,Butiran (Granular),7,Cu,cu,"0,3%",numerik,,0.3,0.3,,%,
01.01.2024.93,op:prd:00011764,PUPINDO,DUPAN ANUGERAH LESTARI,Pupuk Hara Makro Majemuk,Butiran (Granular),8,Zn,zn,"0,1%",numerik,,0.1,0.1,,%,
01.01.2024.93,op:prd:00011764,PUPINDO,DUPAN ANUGERAH LESTARI,Pupuk Hara Makro Majemuk,Butiran (Granular),9,Kadar air,kadar air,"2,08%",numerik,,2.08,2.08,,%,
03.01.2026.264,op:prd:00011765,PETRO BIO,PETROKIMIA GRESIK,Hayati Majemuk,Butiran (Granular),1,Azospirillum sp,azospirillum sp,"6,9 x 10^5 CFU/g",numerik,,6.9,6.9,100000,CFU/g,
03.01.2026.264,op:prd:00011765,PETRO BIO,PETROKIMIA GRESIK,Hayati Majemuk,Butiran (Granular),2,Pantoea sp,pantoea sp,"5,8 x 10^6 CFU/g",numerik,,5.8,5.8,1000000,CFU/g,
03.01.2026.264,op:prd:00011765,PETRO BIO,PETROKIMIA GRESIK,Hayati Majemuk,Butiran (Granular),3,Streptomyces sp,streptomyces sp,"7,3 x 10^5 CFU/g",numerik,,7.3,7.3,100000,CFU/g,
03.01.2026.264,op:prd:00011765,PETRO BIO,PETROKIMIA GRESIK,Hayati Majemuk,Butiran (Granular),4,Aspergillus sp,aspergillus sp,"3,2 x 10^4 CFU/g",numerik,,3.2,3.2,10000,CFU/g,
03.01.2026.264,op:prd:00011765,PETRO BIO,PETROKIMIA GRESIK,Hayati Majemuk,Butiran (Granular),5,Penicillium sp,penicillium sp,"2,7 x 10^5 CFU/g",numerik,,2.7,2.7,100000,CFU/g,
03.01.2026.264,op:prd:00011765,PETRO BIO,PETROKIMIA GRESIK,Hayati Majemuk,Butiran (Granular),6,Penambat N,penambat n,Positif,kualitatif,,,,,,
03.01.2026.264,op:prd:00011765,PETRO BIO,PETROKIMIA GRESIK,Hayati Majemuk,Butiran (Granular),7,Pelarut P,pelarut p,Positif,kualitatif,,,,,,
03.01.2026.264,op:prd:00011765,PETRO BIO,PETROKIMIA GRESIK,Hayati Majemuk,Butiran (Granular),8,Perombak bahan organik,perombak bahan organik,Positif,kualitatif,,,,,,
01.01.2022.1233,op:prd:00011766,PUPINDO,DUPAN ANUGERAH LESTARI,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,12%,numerik,,12,12,,%,
01.01.2022.1233,op:prd:00011766,PUPINDO,DUPAN ANUGERAH LESTARI,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,6%,numerik,,6,6,,%,
01.01.2022.1233,op:prd:00011766,PUPINDO,DUPAN ANUGERAH LESTARI,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,22%,numerik,,22,22,,%,
01.01.2022.1233,op:prd:00011766,PUPINDO,DUPAN ANUGERAH LESTARI,Pupuk Hara Makro Majemuk,Butiran (Granular),4,Kadar Air,kadar air,"2,60%",numerik,,2.6,2.6,,%,
01.01.2023.727,op:prd:00011767,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,15%,numerik,,15,15,,%,
01.01.2023.727,op:prd:00011767,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,15%,numerik,,15,15,,%,
01.01.2023.727,op:prd:00011767,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,18%,numerik,,18,18,,%,
01.01.2023.727,op:prd:00011767,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),4,S,s,2%,numerik,,2,2,,%,
01.01.2023.727,op:prd:00011767,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),5,CaO,cao,1%,numerik,,1,1,,%,
01.01.2023.727,op:prd:00011767,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),6,MgO,mgo,1%,numerik,,1,1,,%,
01.01.2023.727,op:prd:00011767,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),7,Zn,zn,"0,1%",numerik,,0.1,0.1,,%,
01.01.2023.727,op:prd:00011767,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),8,B,b,"0,1%",numerik,,0.1,0.1,,%,
01.01.2023.727,op:prd:00011767,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),9,Cu,cu,"0,1%",numerik,,0.1,0.1,,%,
01.01.2023.727,op:prd:00011767,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),10,Mn,mn,"0,1%",numerik,,0.1,0.1,,%,
01.01.2023.727,op:prd:00011767,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),11,Kadar air,kadar air,"0,82%",numerik,,0.82,0.82,,%,
03.01.2024.563,op:prd:00011768,MYCO PREMIUM,CV. Sumber Buana Perkasa,Hayati Tunggal,Butiran (Granular),1,Jumlah propagul hidup,jumlah propagul hidup,"1,1 x 10^4 CFU/g",numerik,,1.1,1.1,10000,CFU/g,
01.05.2023.505,op:prd:00011769,Mutiara,MEROKE TETAP JAYA,Pupuk Hara Makro Majemuk,Prill,1,N,n,16%,numerik,,16,16,,%,
01.05.2023.505,op:prd:00011769,Mutiara,MEROKE TETAP JAYA,Pupuk Hara Makro Majemuk,Prill,2,P2O5,p2o5,16%,numerik,,16,16,,%,
01.05.2023.505,op:prd:00011769,Mutiara,MEROKE TETAP JAYA,Pupuk Hara Makro Majemuk,Prill,3,K2O,k2o,16%,numerik,,16,16,,%,
01.05.2023.505,op:prd:00011769,Mutiara,MEROKE TETAP JAYA,Pupuk Hara Makro Majemuk,Prill,4,Kadar air,kadar air,"0,88%",numerik,,0.88,0.88,,%,
03.01.2025.256,op:prd:00011770,PETRO BIO FERTIL,PETROKIMIA GRESIK,Hayati Majemuk,Butiran (Granular),1,Azospirillum sp,azospirillum sp,"1,2 x 10^7 cfu/g",numerik,,1.2,1.2,10000000,cfu/g,
03.01.2025.256,op:prd:00011770,PETRO BIO FERTIL,PETROKIMIA GRESIK,Hayati Majemuk,Butiran (Granular),2,Streptomyces sp,streptomyces sp,"3,1 x 10^7 cfu/g",numerik,,3.1,3.1,10000000,cfu/g,
03.01.2025.256,op:prd:00011770,PETRO BIO FERTIL,PETROKIMIA GRESIK,Hayati Majemuk,Butiran (Granular),3,Pseudomonas sp,pseudomonas sp,"8,4 x 10^6 cfu/g",numerik,,8.4,8.4,1000000,cfu/g,
03.01.2025.256,op:prd:00011770,PETRO BIO FERTIL,PETROKIMIA GRESIK,Hayati Majemuk,Butiran (Granular),4,Azotobacter sp,azotobacter sp,"1,9 x 10^7 cfu/g",numerik,,1.9,1.9,10000000,cfu/g,
03.01.2025.256,op:prd:00011770,PETRO BIO FERTIL,PETROKIMIA GRESIK,Hayati Majemuk,Butiran (Granular),5,Aspergilus niger,aspergilus niger,"1,7 x 10^4 cfu/g",numerik,,1.7,1.7,10000,cfu/g,
03.01.2025.256,op:prd:00011770,PETRO BIO FERTIL,PETROKIMIA GRESIK,Hayati Majemuk,Butiran (Granular),6,Penicillium sp,penicillium sp,"2,3 x 10^5 cfu/g",numerik,,2.3,2.3,100000,cfu/g,
01.02.2025.543,op:prd:00011771,BEN MANTEP MEN,PUTRA ABIMANYU UTAMA,Pupuk Hara Makro Majemuk,Cair (Liquid),1,N,n,"6,63%",numerik,,6.63,6.63,,%,
01.02.2025.543,op:prd:00011771,BEN MANTEP MEN,PUTRA ABIMANYU UTAMA,Pupuk Hara Makro Majemuk,Cair (Liquid),2,P2O5,p2o5,"3,16%",numerik,,3.16,3.16,,%,
01.02.2025.543,op:prd:00011771,BEN MANTEP MEN,PUTRA ABIMANYU UTAMA,Pupuk Hara Makro Majemuk,Cair (Liquid),3,K2O,k2o,"3,52%",numerik,,3.52,3.52,,%,
01.01.2024.841,op:prd:00011772,JADI MAS,JADI MAS,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,13 %,numerik,,13,13,,%,
01.01.2024.841,op:prd:00011772,JADI MAS,JADI MAS,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,6 %,numerik,,6,6,,%,
01.01.2024.841,op:prd:00011772,JADI MAS,JADI MAS,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,27 %,numerik,,27,27,,%,
01.01.2024.841,op:prd:00011772,JADI MAS,JADI MAS,Pupuk Hara Makro Majemuk,Butiran (Granular),4,MgO,mgo,4 %,numerik,,4,4,,%,
01.01.2024.841,op:prd:00011772,JADI MAS,JADI MAS,Pupuk Hara Makro Majemuk,Butiran (Granular),5,Kadar air,kadar air,"2,51 %",numerik,,2.51,2.51,,%,
04.03.2025.146,op:prd:00011773,TECHNICALS,PRIMAGRO PRIMA INDONESIA,Kaptan,Tepung (Powder),1,Kalsium Oksida (CaO),kalsium oksida (cao),"56,95 %",numerik,,56.95,56.95,,%,
04.03.2025.146,op:prd:00011773,TECHNICALS,PRIMAGRO PRIMA INDONESIA,Kaptan,Tepung (Powder),2,Kalsium Karbonat (CaCO3),kalsium karbonat (caco3),"95,11 %",numerik,,95.11,95.11,,%,
04.03.2025.146,op:prd:00011773,TECHNICALS,PRIMAGRO PRIMA INDONESIA,Kaptan,Tepung (Powder),3,Al2O3 + Fe2O3,al2o3 + fe2o3,"0,04 %",numerik,,0.04,0.04,,%,
04.03.2025.146,op:prd:00011773,TECHNICALS,PRIMAGRO PRIMA INDONESIA,Kaptan,Tepung (Powder),4,Kadar Air,kadar air,"0,20 %",numerik,,0.2,0.2,,%,
04.03.2025.146,op:prd:00011773,TECHNICALS,PRIMAGRO PRIMA INDONESIA,Kaptan,Tepung (Powder),5,Kehalusan 8 Mesh,kehalusan 8 mesh,100 %,numerik,,100,100,,%,
04.03.2025.146,op:prd:00011773,TECHNICALS,PRIMAGRO PRIMA INDONESIA,Kaptan,Tepung (Powder),6,Kehalusan 60 Mesh,kehalusan 60 mesh,"99,76 %",numerik,,99.76,99.76,,%,
01.01.2022.588,op:prd:00011774,DABAN,PT. SINAR PERSADA JAYA,Super Fosfat (SP-36) {Ca(H2PO4),Butiran (Granular),1,P2O5 Total,p2o5 total,36%,numerik,,36,36,,%,
01.01.2022.588,op:prd:00011774,DABAN,PT. SINAR PERSADA JAYA,Super Fosfat (SP-36) {Ca(H2PO4),Butiran (Granular),2,P2O5 Larut dalam asam sitrat 2%,p2o5 larut dalam asam sitrat 2%,34%,numerik,,34,34,,%,
01.01.2022.588,op:prd:00011774,DABAN,PT. SINAR PERSADA JAYA,Super Fosfat (SP-36) {Ca(H2PO4),Butiran (Granular),3,P2O5 Larut dalam air,p2o5 larut dalam air,30%,numerik,,30,30,,%,
01.01.2022.588,op:prd:00011774,DABAN,PT. SINAR PERSADA JAYA,Super Fosfat (SP-36) {Ca(H2PO4),Butiran (Granular),4,S,s,5%,numerik,,5,5,,%,
01.01.2022.588,op:prd:00011774,DABAN,PT. SINAR PERSADA JAYA,Super Fosfat (SP-36) {Ca(H2PO4),Butiran (Granular),5,Kadar asam bebas (sebagai H3PO4),kadar asam bebas (sebagai h3po4),"0,85%",numerik,,0.85,0.85,,%,
01.01.2022.588,op:prd:00011774,DABAN,PT. SINAR PERSADA JAYA,Super Fosfat (SP-36) {Ca(H2PO4),Butiran (Granular),6,Kadar air,kadar air,"4,88%",numerik,,4.88,4.88,,%,
03.02.2021.593,op:prd:00011775,LODRIN,SCORLETS,Hayati Majemuk,Cair (Liquid),1,Azotobacter sp,azotobacter sp,"4,31 x 10^8 CFU/ml",numerik,,4.31,4.31,100000000,CFU/ml,
03.02.2021.593,op:prd:00011775,LODRIN,SCORLETS,Hayati Majemuk,Cair (Liquid),2,Bacillus sp,bacillus sp,"1,07 x 10^7 CFU/ml",numerik,,1.07,1.07,10000000,CFU/ml,
03.02.2021.593,op:prd:00011775,LODRIN,SCORLETS,Hayati Majemuk,Cair (Liquid),3,Pseudomonas sp,pseudomonas sp,"2,08 x 10^7 CFU/ml",numerik,,2.08,2.08,10000000,CFU/ml,
03.02.2021.593,op:prd:00011775,LODRIN,SCORLETS,Hayati Majemuk,Cair (Liquid),4,Saccharomyces sp,saccharomyces sp,"2,10 x 10^5 CFU/ml",numerik,,2.1,2.1,100000,CFU/ml,
03.02.2021.593,op:prd:00011775,LODRIN,SCORLETS,Hayati Majemuk,Cair (Liquid),5,Trichoderma sp,trichoderma sp,"1,58 x 10^7 CFU/ml",numerik,,1.58,1.58,10000000,CFU/ml,
02.01.2022.1283,op:prd:00011776,BOSSEGA,BORNEO INTECH,Pupuk Organik,Butiran (Granular),1,C-organik,c-organik,"20,57 %",numerik,,20.57,20.57,,%,
02.01.2022.1283,op:prd:00011776,BOSSEGA,BORNEO INTECH,Pupuk Organik,Butiran (Granular),2,C/N,c/n,"10,95",numerik,,10.95,10.95,,,
02.01.2022.1283,op:prd:00011776,BOSSEGA,BORNEO INTECH,Pupuk Organik,Butiran (Granular),3,N,n,"1,88 %",numerik,,1.88,1.88,,%,
02.01.2022.1283,op:prd:00011776,BOSSEGA,BORNEO INTECH,Pupuk Organik,Butiran (Granular),4,P2O5,p2o5,"5,82 %",numerik,,5.82,5.82,,%,
02.01.2022.1283,op:prd:00011776,BOSSEGA,BORNEO INTECH,Pupuk Organik,Butiran (Granular),5,K2O,k2o,"0,63 %",numerik,,0.63,0.63,,%,
02.01.2022.1283,op:prd:00011776,BOSSEGA,BORNEO INTECH,Pupuk Organik,Butiran (Granular),6,Kadar air,kadar air,"12,10 %",numerik,,12.1,12.1,,%,
02.01.2022.1283,op:prd:00011776,BOSSEGA,BORNEO INTECH,Pupuk Organik,Butiran (Granular),7,pH,ph,"7,32",numerik,,7.32,7.32,,,
02.01.2022.1283,op:prd:00011776,BOSSEGA,BORNEO INTECH,Pupuk Organik,Butiran (Granular),8,Fe-total,fe-total,"14126,00 ppm",numerik,,14126,14126,,ppm,
02.01.2022.1283,op:prd:00011776,BOSSEGA,BORNEO INTECH,Pupuk Organik,Butiran (Granular),9,Fe-tersedia,fe-tersedia,"10,69 ppm",numerik,,10.69,10.69,,ppm,
02.01.2022.1283,op:prd:00011776,BOSSEGA,BORNEO INTECH,Pupuk Organik,Butiran (Granular),10,Zn,zn,"181,30 ppm",numerik,,181.3,181.3,,ppm,
01.01.2025.39,op:prd:00011777,AGRO BUAH SAWIT TIMUR,AGRO RAYA TIMUR GROUP,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,13%,numerik,,13,13,,%,
01.01.2025.39,op:prd:00011777,AGRO BUAH SAWIT TIMUR,AGRO RAYA TIMUR GROUP,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,6%,numerik,,6,6,,%,
01.01.2025.39,op:prd:00011777,AGRO BUAH SAWIT TIMUR,AGRO RAYA TIMUR GROUP,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,27%,numerik,,27,27,,%,
01.01.2025.39,op:prd:00011777,AGRO BUAH SAWIT TIMUR,AGRO RAYA TIMUR GROUP,Pupuk Hara Makro Majemuk,Butiran (Granular),4,Kadar air,kadar air,"2,06%",numerik,,2.06,2.06,,%,
04.03.2022.872,op:prd:00011778,HI-ZEO,PT. AGRO NIAGA GLOBALINDO,Dolomit,Tepung (Powder),1,MgO,mgo,"22,10 %",numerik,,22.1,22.1,,%,
04.03.2022.872,op:prd:00011778,HI-ZEO,PT. AGRO NIAGA GLOBALINDO,Dolomit,Tepung (Powder),2,CaO,cao,"34,20 %",numerik,,34.2,34.2,,%,
04.03.2022.872,op:prd:00011778,HI-ZEO,PT. AGRO NIAGA GLOBALINDO,Dolomit,Tepung (Powder),3,Kadar Al2O3 + Fe2O3,kadar al2o3 + fe2o3,"1,80 %",numerik,,1.8,1.8,,%,
04.03.2022.872,op:prd:00011778,HI-ZEO,PT. AGRO NIAGA GLOBALINDO,Dolomit,Tepung (Powder),4,Kadar Air,kadar air,"2,50 %",numerik,,2.5,2.5,,%,
04.03.2022.872,op:prd:00011778,HI-ZEO,PT. AGRO NIAGA GLOBALINDO,Dolomit,Tepung (Powder),5,Silikat (SiO2),silikat (sio2),"1,20 %",numerik,,1.2,1.2,,%,
04.03.2022.872,op:prd:00011778,HI-ZEO,PT. AGRO NIAGA GLOBALINDO,Dolomit,Tepung (Powder),6,Daya Netralisasi (CaCo3),daya netralisasi (caco3),"100,6 %",numerik,,100.6,100.6,,%,
04.03.2022.872,op:prd:00011778,HI-ZEO,PT. AGRO NIAGA GLOBALINDO,Dolomit,Tepung (Powder),7,Kehalusan 25 mesh,kehalusan 25 mesh,"100,5 %",numerik,,100.5,100.5,,%,
04.03.2022.872,op:prd:00011778,HI-ZEO,PT. AGRO NIAGA GLOBALINDO,Dolomit,Tepung (Powder),8,Kehalusan 80 mesh,kehalusan 80 mesh,80 %,numerik,,80,80,,%,
01.08.2025.712,op:prd:00011779,Himalaya,PT. SANLEX MALINDO,Pupuk Amonium Sulfat (ZA) {NH4)2SO4},Bentuk Lainnya,1,N,n,21%,numerik,,21,21,,%,
01.08.2025.712,op:prd:00011779,Himalaya,PT. SANLEX MALINDO,Pupuk Amonium Sulfat (ZA) {NH4)2SO4},Bentuk Lainnya,2,Kadar Belerang,kadar belerang,"24,63%",numerik,,24.63,24.63,,%,
