nomor_pendaftaran,produk_id,nama_produk,jenis_pestisida,bidang_penggunaan,komoditas_label,komoditas_id,opt_label,opt_nama_ilmiah,opt_id,dosis_teks,dosis_min,dosis_maks,dosis_satuan,satuan_kolom,dosis_asal,baris_asal,catatan_baris
01030120185982,op:prd:00003525,ROSHO 28 WP,Herbisida,,Padi sawah,op:cmd:00000006,gulma berdaun lebar,Limnocharis flava,op:pst:00001045,"1 - 1,5 kg/ha",1,1.5,kg/ha,-,kurung-latin,utama,
01030120185982,op:prd:00003525,ROSHO 28 WP,Herbisida,,Padi sawah,op:cmd:00000006,gulma berdaun lebar,Monochoria vaginalis,op:pst:00001015,"1 - 1,5 kg/ha",1,1.5,kg/ha,-,kurung-latin,utama,
06080120206741,op:prd:00003526,HIT EXPERT 0.28 AE,Pestisida Rumah Tangga,,Di dalam ruangan,,Lalat,Musca domestica,op:pst:00001035,,,,,-,tidak-ada,utama,
06080120206741,op:prd:00003526,HIT EXPERT 0.28 AE,Pestisida Rumah Tangga,,Di dalam ruangan,,Nyamuk,Culex quinquefasciatus,op:pst:00001011,,,,,-,tidak-ada,utama,
06080120206741,op:prd:00003526,HIT EXPERT 0.28 AE,Pestisida Rumah Tangga,,Di dalam ruangan,,Nyamuk,Aedes aegypti,op:pst:00001007,,,,,-,tidak-ada,utama,
06080120206741,op:prd:00003526,HIT EXPERT 0.28 AE,Pestisida Rumah Tangga,,Di dalam ruangan,,Kecoak,Blatella germanica,op:pst:00001194,,,,,-,tidak-ada,utama,
06080120206741,op:prd:00003526,HIT EXPERT 0.28 AE,Pestisida Rumah Tangga,,Di dalam ruangan,,Kecoak,Periplanetta americana,op:pst:00001040,,,,,-,tidak-ada,utama,
01010120186100,op:prd:00003527,BATIK 536 EC,Insektisida,,Cabai,op:cmd:00001003,Trips,Thrips parvispinus,op:pst:00000001,"0,5",0.5,0.5,ml/l,ml/l,kolom,utama,
01010120186147,op:prd:00003528,RAGASA 500 EC,Insektisida,,Kedelai,op:cmd:00001007,kutu daun,Aphis glycines,op:pst:00001226,2,2,2,ml/l,ml/l,kolom,utama,
01030120155127,op:prd:00003529,BARNCANE 73.15/1.85 WG,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,"gulma berdaun lebar (1,5 - 2 l/ha )",Borreria alata,op:pst:00001001,1.5-2,1.5,2,kg/ha,kg/ha,kolom,utama,
01030120155127,op:prd:00003529,BARNCANE 73.15/1.85 WG,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,"gulma berdaun lebar (1,5 - 2 l/ha )",Clidemia hirta,op:pst:00001017,1.5-2,1.5,2,kg/ha,kg/ha,kolom,utama,
01030120155127,op:prd:00003529,BARNCANE 73.15/1.85 WG,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,"gulma berdaun lebar (1,5 - 2 l/ha )",Mikania micrantha,op:pst:00001005,1.5-2,1.5,2,kg/ha,kg/ha,kolom,utama,
01030120155127,op:prd:00003529,BARNCANE 73.15/1.85 WG,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,"gulma golongan rumput (1,5 - 2 l/ha )",Ottochloa nodosa,op:pst:00001002,1.5-2,1.5,2,kg/ha,kg/ha,kolom,utama,
01030120155127,op:prd:00003529,BARNCANE 73.15/1.85 WG,Herbisida,,Tebu,op:cmd:00001006,"gulma golongan rumput (1,125 - 1,5 kg/ha )",Digitaria ciliarsis,op:pst:00001008,"1,125 - 1,5",1.125,1.5,kg/ha,kg/ha,kolom,utama,
01030120155127,op:prd:00003529,BARNCANE 73.15/1.85 WG,Herbisida,,Tebu,op:cmd:00001006,"gulma berdaun lebar (1,125 - 2,625 kg/ha )",Richardia brasiliensis,op:pst:00001027,"1,125 - 2,625",1.125,2.625,kg/ha,kg/ha,kolom,utama,
01030120155127,op:prd:00003529,BARNCANE 73.15/1.85 WG,Herbisida,,Tebu,op:cmd:00001006,"gulma berdaun lebar (1,125 - 2,625 kg/ha )",Cleome rutidosprema,op:pst:00001026,"1,125 - 2,625",1.125,2.625,kg/ha,kg/ha,kolom,utama,
01030120155127,op:prd:00003529,BARNCANE 73.15/1.85 WG,Herbisida,,Tebu,op:cmd:00001006,"gulma berdaun lebar (1,125 - 2,625 kg/ha )",Borreria alata,op:pst:00001001,"1,125 - 2,625",1.125,2.625,kg/ha,kg/ha,kolom,utama,
01010120248594,op:prd:00003530,CROSSDUO 10/40 WG,Insektisida,Pengelola Tanaman,Jagung:,op:cmd:00001002,ulat grayak,Spodoptera frugiperda,op:pst:00001033,1.0,1,1,g/l,g/l,kolom,utama,
01010120258804,op:prd:00003531,K-CYMONEX 500/50 EC,Insektisida,Pengelola Tanaman,Cabai,op:cmd:00001003,Hama kutu daun,Myzus persicae,op:pst:00000002,2,2,2,ml/l,ml/l,kolom,utama,
01120120124212,op:prd:00003532,"BROTIK 0,005 RB",Rodentisida,,Tikus Sawah,op:cmd:00001089,Tikus Sawah,Rattus argentiventer,op:pst:00001089,,,,,,tidak-ada,utama,
01020120248463,op:prd:00003533,CAZIA 80 WP,Fungisida,Pengelola Tanaman,Kentang,op:cmd:00001008,Penyakit Hawar Daun,Phytophthora infestans,op:pst:00001010,2,2,2,g/l,g/l,kolom,utama,
01020120259016,op:prd:00003534,YANKEE 80/640 SC,Fungisida,Pengelola Tanaman,Padi sawah,op:cmd:00000006,penyakit hawar bakteri,Xanthomonas oryzae,op:pst:00001101,3,3,3,ml/l,ml/l,kolom,utama,
01020120103826,op:prd:00003535,CYMOXIL 50 WP,Fungisida,,Cabai,op:cmd:00001003,penyakit bercak daun,Cercospora capsici,op:pst:00001049,2,2,2,g/l,g/l,kolom,utama,
01020120103826,op:prd:00003535,CYMOXIL 50 WP,Fungisida,,Cabai,op:cmd:00001003,penyakit antraknosa,Colletotrichum capsici,op:pst:00001043,2,2,2,g/l,g/l,kolom,utama,
01020120103826,op:prd:00003535,CYMOXIL 50 WP,Fungisida,,Kentang,op:cmd:00001008,penyakit hawar daun,Phytophthora infestans,op:pst:00001010,2,2,2,g/l,g/l,kolom,utama,
01040120269410,op:prd:00003536,LATEPON 480 SL,Zat Pengatur Tumbuh Tanaman,Pengelola Tanaman,Karet,op:cmd:00001464,,Meningkatkan produksi lateks kering dan merangsang keluarnya lateks pada area penyadapan atau area sensitif,,2,2,2,ml/l/pohon,ml/l/pohon,kolom,utama,
01030120269361,op:prd:00003537,FAIRMONT 200 SL,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,gulma berdaun lebar,Marsilea crenata,op:pst:00001036,2 - 4,2,4,l/ha,l/ha,kolom,utama,
01030120269361,op:prd:00003537,FAIRMONT 200 SL,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,gulma berdaun lebar,Ageratum conyzoide,op:pst:00001000,2 - 4,2,4,l/ha,l/ha,kolom,utama,
01030120269361,op:prd:00003537,FAIRMONT 200 SL,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,gulma berdaun lebar,Monochoria vaginalis,op:pst:00001015,2 - 4,2,4,l/ha,l/ha,kolom,utama,
01030120269361,op:prd:00003537,FAIRMONT 200 SL,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,gulma berdaun lebar,Ludwigia octovalvis,op:pst:00001014,2 - 4,2,4,l/ha,l/ha,kolom,utama,
01030120269361,op:prd:00003537,FAIRMONT 200 SL,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,teki,Cyperus iria,op:pst:00001016,2 - 4,2,4,l/ha,l/ha,kolom,utama,
01030120269361,op:prd:00003537,FAIRMONT 200 SL,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,gulma golongan rumput,Ischaemum timorense,op:pst:00001012,2 - 4,2,4,l/ha,l/ha,kolom,utama,
01030120269361,op:prd:00003537,FAIRMONT 200 SL,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,gulma golongan rumput,Cynodon dactylon,op:pst:00001034,2 - 4,2,4,l/ha,l/ha,kolom,utama,
01030120269361,op:prd:00003537,FAIRMONT 200 SL,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,gulma golongan rumput,Eleusine indica,op:pst:00001013,2 - 4,2,4,l/ha,l/ha,kolom,utama,
01030120269640,op:prd:00003538,RAZOQUIN 3/47 WP,Herbisida,Pengelola Tanaman,Budidaya padi sawah (Tapin),op:cmd:00001016,gulma berdaun lebar,Ludwigia octovalvis,op:pst:00001014,450 - 600,450,600,g/ha,g/ha,kolom,utama,
01030120269640,op:prd:00003538,RAZOQUIN 3/47 WP,Herbisida,Pengelola Tanaman,Budidaya padi sawah (Tapin),op:cmd:00001016,gulma berdaun lebar,Monochoria vaginalis,op:pst:00001015,450 - 600 g/ha,450,600,g/ha,,kurung-latin,utama,
01030120269640,op:prd:00003538,RAZOQUIN 3/47 WP,Herbisida,Pengelola Tanaman,Budidaya padi sawah (Tapin),op:cmd:00001016,gulma berdaun lebar,Marsilea crenata,op:pst:00001036,450 - 600 g/ha,450,600,g/ha,-,kurung-latin,utama,
01030120269640,op:prd:00003538,RAZOQUIN 3/47 WP,Herbisida,Pengelola Tanaman,Budidaya padi sawah (Tapin),op:cmd:00001016,teki,Cyperus difformis,op:pst:00001046,450 - 600,450,600,g/ha,g/ha,kolom,utama,
01030120269640,op:prd:00003538,RAZOQUIN 3/47 WP,Herbisida,Pengelola Tanaman,Budidaya padi sawah (Tapin),op:cmd:00001016,teki,Fimbristylis miliacea,op:pst:00001024,450 - 600 g/ha,450,600,g/ha,-,kurung-latin,utama,
01010120238071,op:prd:00003539,TRISAGRA 50 EC,Insektisida,Pengelola Tanaman,Cabai,op:cmd:00001003,kutu daun,Myzus persicae,op:pst:00000002,1,1,1,ml/l,ml/l,kolom,utama,
01030120072713,op:prd:00003540,BEHNQUAT 276 SL,Herbisida,,Budidaya tanaman kelapa sawit (TBM):,op:cmd:00001053,Gulma berdaun lebar,Asystasia intrusa,op:pst:00001076,1.5 - 2.5,1.5,2.5,l/ha,l/ha,kolom,utama,
01030120072713,op:prd:00003540,BEHNQUAT 276 SL,Herbisida,,Budidaya tanaman kelapa sawit (TBM):,op:cmd:00001053,Gulma berdaun lebar,Boreria alata,op:pst:00001001,1.5 - 2.5,1.5,2.5,l/ha,l/ha,kolom,utama,
01030120072713,op:prd:00003540,BEHNQUAT 276 SL,Herbisida,,Budidaya tanaman kelapa sawit (TBM):,op:cmd:00001053,Gulma berdaun lebar,Mikania micrantha,op:pst:00001005,1.5 - 2.5,1.5,2.5,l/ha,l/ha,kolom,utama,
01030120072713,op:prd:00003540,BEHNQUAT 276 SL,Herbisida,,Budidaya tanaman kelapa sawit (TBM):,op:cmd:00001053,gulma golongan rumput,Setaria plicata,op:pst:00001021,1.5 - 2.5,1.5,2.5,l/ha,l/ha,kolom,utama,
01030120072713,op:prd:00003540,BEHNQUAT 276 SL,Herbisida,,Budidaya tanaman kelapa sawit (TBM):,op:cmd:00001053,gulma golongan rumput,Ischaemum timorense,op:pst:00001012,2 - 2.5,2,2.5,l/ha,l/ha,kolom,utama,
01030120072713,op:prd:00003540,BEHNQUAT 276 SL,Herbisida,,Karet,op:cmd:00001464,gulma golongan rumput,Ottochloa nodosa,op:pst:00001002,"1,5 - 2",1.5,2,l/ha,l/ha,kolom,utama,
01030120072713,op:prd:00003540,BEHNQUAT 276 SL,Herbisida,,Karet,op:cmd:00001464,Gulma berdaun lebar,Asystasia intrusa,op:pst:00001076,1.5 - 2,1.5,2,l/ha,l/ha,kolom,utama,
01030120206901,op:prd:00003542,BIRENSA 250 SL,Herbisida,,Budidaya tanaman kedelai,op:cmd:00001124,Gulma golongan lebar,Synedrella nodiflora,op:pst:00001004,"0,75 - 1,5",0.75,1.5,l/ha,l/ha,kolom,utama,
01030120206901,op:prd:00003542,BIRENSA 250 SL,Herbisida,,Budidaya tanaman kedelai,op:cmd:00001124,Gulma golongan lebar,Commelina diffusa,op:pst:00001090,"0,75 - 1,5",0.75,1.5,l/ha,l/ha,kolom,utama,
01030120206901,op:prd:00003542,BIRENSA 250 SL,Herbisida,,Budidaya tanaman kedelai,op:cmd:00001124,Gulma golongan lebar,Cleome rutidosperma,op:pst:00001026,"0,75 - 1,5",0.75,1.5,l/ha,l/ha,kolom,utama,
01030120206901,op:prd:00003542,BIRENSA 250 SL,Herbisida,,Budidaya tanaman kedelai,op:cmd:00001124,Gulma golongan lebar,Phyllanthus niruri,op:pst:00001160,"0,75 - 1,5",0.75,1.5,l/ha,l/ha,kolom,utama,
01030120206901,op:prd:00003542,BIRENSA 250 SL,Herbisida,,Budidaya tanaman kedelai,op:cmd:00001124,Gulma golongan rumput,Rottboellia exaltata,op:pst:00001169,"0,75 - 1,5",0.75,1.5,l/ha,l/ha,kolom,utama,
01030120206901,op:prd:00003542,BIRENSA 250 SL,Herbisida,,Budidaya tanaman kedelai,op:cmd:00001124,Gulma golongan rumput,Digitaria adscendens,op:pst:00001068,"0,75 - 1,5",0.75,1.5,l/ha,l/ha,kolom,utama,
042001137,op:prd:00003543,CYPERMETHRIN 92 TC,Insektisida,,-,,-,-,,-,,,,%,kolom-teks,utama,
06090120206644,op:prd:00003544,MORTAN 250/50 SC,Pestisida Pengendalian Vektor Penyakit Pada Manusia,,Di dalam ruangan,,Kecoak,Periplaneta americana,op:pst:00001040,4,4,4,ml/l,ml/l,kolom,utama,
06090120206644,op:prd:00003544,MORTAN 250/50 SC,Pestisida Pengendalian Vektor Penyakit Pada Manusia,,Di dalam ruangan,,Kecoak,Blatella germanica,op:pst:00001194,4,4,4,ml/l,ml/l,kolom,utama,
01050120114093,op:prd:00003545,UNISHIELD 250 EC,Moluskisida,,Padi sawah,op:cmd:00000006,Siput murbei,Pomacea canaliculata,op:pst:00001058,2,2,2,l/ha,l/ha,kolom,utama,
01010120144924,op:prd:00003546,ACARAMIK 18 EC,Insektisida,,Cabai,op:cmd:00001003,kutu daun,Myzus persicae,op:pst:00000002,1,1,1,ml/l,ml/l,kolom,utama,
01030120134811,op:prd:00003548,RASENGAN 490 SL,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Calopogonium mucunoides,op:pst:00001060,"3,75",3.75,3.75,l/ha,l/ha,kolom,utama,
01030120134811,op:prd:00003548,RASENGAN 490 SL,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Axonopus compressus,op:pst:00001006,"3,75 l/ha",3.75,3.75,l/ha,-,kurung-latin,utama,
01030120134811,op:prd:00003548,RASENGAN 490 SL,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Ottochloa nodosa,op:pst:00001002,"3,75 l/ha",3.75,3.75,l/ha,-,kurung-latin,utama,
01030120134811,op:prd:00003548,RASENGAN 490 SL,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Paspalum conjugatum,op:pst:00001003,"3,75",3.75,3.75,l/ha,l/ha,kolom,utama,
01020119991486,op:prd:00003549,SULTRICOB 93 WP,Fungisida,,Teh,op:cmd:00001014,penyakit cacar daun,Exobasidium vexans,op:pst:00001191,"0,75",0.75,0.75,g/l,g/l,kolom,utama,
01020119991486,op:prd:00003549,SULTRICOB 93 WP,Fungisida,,Kentang,op:cmd:00001008,penyakit busuk daun,Phytophthora infestans,op:pst:00001010,"1,5",1.5,1.5,g/l,g/l,kolom,utama,
01020119991486,op:prd:00003549,SULTRICOB 93 WP,Fungisida,,Cabai merah,op:cmd:00001033,penyakit antraknosa,Colleotrichum sp.,op:pst:00001888,3,3,3,g/l,g/l,kolom,utama,
01020119991486,op:prd:00003549,SULTRICOB 93 WP,Fungisida,,Padi,op:cmd:00000006,penyakit hawar daun,Xanthomonas campestris,op:pst:00001198,4,4,4,g/l,g/l,kolom,utama,
01020119991486,op:prd:00003549,SULTRICOB 93 WP,Fungisida,,Apel,op:cmd:00001028,penyakit embun tepung,Podosphaera leucotricha,op:pst:00001203,2,2,2,g/l,g/l,kolom,utama,
01020119991486,op:prd:00003549,SULTRICOB 93 WP,Fungisida,,Tembakau,op:cmd:00001018,penyakit rabah batang,Phytophthora nicotianae,op:pst:00001166,2,2,2,g/l,g/l,kolom,utama,
01020119991486,op:prd:00003549,SULTRICOB 93 WP,Fungisida,,Tomat,op:cmd:00000003,penyakit busuk daun,Phytophthora infestans,op:pst:00001010,"1,5",1.5,1.5,g/l,g/l,kolom,utama,
01020119991486,op:prd:00003549,SULTRICOB 93 WP,Fungisida,,Kakao,op:cmd:00001010,penyakit busuk buah,Phytophthora palmivora,op:pst:00001097,"1,5",1.5,1.5,g/l,g/l,kolom,utama,
01010120165552,op:prd:00003550,CARBOSAN 5 GR,Insektisida,,Bawang merah,op:cmd:00000004,ulat grayak,Spodoptera exigua,op:pst:00001019,18,18,18,kg/ha,kg/ha,kolom,utama,
01010120134837,op:prd:00003551,VICIOUS 500 EC,Insektisida,,Cabai merah,op:cmd:00001033,hama trips,Thrips parvispinus,op:pst:00000001,1,1,1,ml/l,ml/l,kolom,utama,
01010120237826,op:prd:00003554,TRISAS 325 EC,Insektisida,Pengelola Tanaman,Bawang merah,op:cmd:00000004,pengorok daun,Liriomyza chinensis,op:pst:00001032,1,1,1,ml/l,ml/l,kolom,utama,
01030120269395,op:prd:00003555,JOBU UP 200 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Setaria plicata,op:pst:00001021,"1,5 – 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120269395,op:prd:00003555,JOBU UP 200 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Paspalum conjugatum,op:pst:00001003,"1,5 – 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120269395,op:prd:00003555,JOBU UP 200 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Eleusine indica,op:pst:00001013,"1,5 - 3 l/ha",1.5,3,l/ha,-,kurung-latin,utama,
01030120269395,op:prd:00003555,JOBU UP 200 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Digitaria ciliaris,op:pst:00001008,"1,5 - 3 l/ha",1.5,3,l/ha,-,kurung-latin,utama,
01030120269395,op:prd:00003555,JOBU UP 200 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Ottochloa nodosa,op:pst:00001002,"1,5 - 3 l/ha",1.5,3,l/ha,-,kurung-latin,utama,
01030120269395,op:prd:00003555,JOBU UP 200 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Ageratum conyzoides,op:pst:00001000,"1,5 – 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120269395,op:prd:00003555,JOBU UP 200 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Borreria alata,op:pst:00001001,"1,5 - 3 l/ha",1.5,3,l/ha,-,kurung-latin,utama,
01030120269395,op:prd:00003555,JOBU UP 200 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Clidemia hirta,op:pst:00001017,"1,5 - 3 l/ha",1.5,3,l/ha,-,kurung-latin,utama,
01030120269395,op:prd:00003555,JOBU UP 200 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Mikania micrantha,op:pst:00001005,"1,5 - 3 l/ha",1.5,3,l/ha,-,kurung-latin,utama,
01020120206797,op:prd:00003556,XAMZEB 4/64 WG,Fungisida,,Kentang,op:cmd:00001008,Penyakit busuk daun,Phytophthora infestans,op:pst:00001010,4,4,4,g/l,g/l,kolom,utama,
01010120217270,op:prd:00003557,TWINKLE 80 ME,Insektisida,Pengelola Tanaman,Jagung,op:cmd:00001002,Kutu daun,Rhopalosiphum maidis,op:pst:00001284,0.5,0.5,0.5,ml/l,ml/l,kolom,utama,
01010120217270,op:prd:00003557,TWINKLE 80 ME,Insektisida,Pengelola Tanaman,Jagung,op:cmd:00001002,Penggerek tongkol,Helicoverpa armigera,op:pst:00001038,0.5,0.5,0.5,ml/l,ml/l,kolom,utama,
01010120217270,op:prd:00003557,TWINKLE 80 ME,Insektisida,Pengelola Tanaman,Jagung,op:cmd:00001002,Penggerek batang,Ostrinia nubilalis,op:pst:00001318,0.5,0.5,0.5,ml/l,ml/l,kolom,utama,
01010120217270,op:prd:00003557,TWINKLE 80 ME,Insektisida,Pengelola Tanaman,Jagung,op:cmd:00001002,Ulat grayak,Spodoptera frugiperda,op:pst:00001033,0.5,0.5,0.5,ml/l,ml/l,kolom,utama,
01010120217270,op:prd:00003557,TWINKLE 80 ME,Insektisida,Pengelola Tanaman,Jagung,op:cmd:00001002,Kutu daun,Rhopalosiphum maidis,op:pst:00001284,0.5,0.5,0.5,ml/l,ml/l,kolom,utama,
01030120237916,op:prd:00003559,ORIXONE 138 SL*,Herbisida,Pengelola Tanaman,Budidaya Kelapa Sawit (TBM),op:cmd:00001000,gulma golongan rumput,Ishaemum timorense,op:pst:00001012,3 - 6 l/ha,3,6,l/ha,-,kurung-latin,utama,
01030120237916,op:prd:00003559,ORIXONE 138 SL*,Herbisida,Pengelola Tanaman,Budidaya Kelapa Sawit (TBM),op:cmd:00001000,gulma golongan rumput,Axonopus compressus,op:pst:00001006,3 - 6 l/ha,3,6,l/ha,-,kurung-latin,utama,
01030120237916,op:prd:00003559,ORIXONE 138 SL*,Herbisida,Pengelola Tanaman,Budidaya Kelapa Sawit (TBM),op:cmd:00001000,gulma golongan rumput,Setaria plicata,op:pst:00001021,3 - 6 l/ha,3,6,l/ha,-,kurung-latin,utama,
01030120237916,op:prd:00003559,ORIXONE 138 SL*,Herbisida,Pengelola Tanaman,Budidaya Kelapa Sawit (TBM),op:cmd:00001000,gulma golongan rumput,Eleusine indica,op:pst:00001013,3 - 6 l/ha,3,6,l/ha,-,kurung-latin,utama,
01030120237916,op:prd:00003559,ORIXONE 138 SL*,Herbisida,Pengelola Tanaman,Budidaya Kelapa Sawit (TBM),op:cmd:00001000,gulma golongan rumput,Ottochloa nodosa,op:pst:00001002,3 - 6,3,6,l/ha,l/ha,kolom,utama,
01030120237916,op:prd:00003559,ORIXONE 138 SL*,Herbisida,Pengelola Tanaman,Budidaya Kelapa Sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Borreria alata,op:pst:00001001,3 - 6 l/ha,3,6,l/ha,-,kurung-latin,utama,
01030120237916,op:prd:00003559,ORIXONE 138 SL*,Herbisida,Pengelola Tanaman,Budidaya Kelapa Sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Mikania micrantha,op:pst:00001005,3 - 6 l/ha,3,6,l/ha,-,kurung-latin,utama,
01030120237916,op:prd:00003559,ORIXONE 138 SL*,Herbisida,Pengelola Tanaman,Budidaya Kelapa Sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Chromolaena odorata,op:pst:00001020,3 - 6,3,6,l/ha,l/ha,kolom,utama,
01030120237916,op:prd:00003559,ORIXONE 138 SL*,Herbisida,Pengelola Tanaman,Budidaya Kelapa Sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Ageratum conyzoides,op:pst:00001000,3 - 6 l/ha,3,6,l/ha,-,kurung-latin,utama,
0101011977298,op:prd:00003560,COSTAR HP,Insektisida,Pengelola Tanaman,Kelapa sawit,op:cmd:00001000,ulat api,Setora nitens,op:pst:00001141,150,150,150,g/ha,g/ha,kolom,utama,
0101011977298,op:prd:00003560,COSTAR HP,Insektisida,Pengelola Tanaman,Kelapa sawit,op:cmd:00001000,ulat api,Thosea asigna,op:pst:00001174,150,150,150,g/ha,g/ha,kolom,utama,
0101011977298,op:prd:00003560,COSTAR HP,Insektisida,Pengelola Tanaman,Kubis,op:cmd:00001011,ulat daun,Plutella xylostella,op:pst:00001028,1,1,1,g/l,g/l,kolom,utama,
0101011977298,op:prd:00003560,COSTAR HP,Insektisida,Pengelola Tanaman,Kubis,op:cmd:00001011,ulat krop,Crocidolomia binotalis,op:pst:00001180,1,1,1,g/l,g/l,kolom,utama,
0101011977298,op:prd:00003560,COSTAR HP,Insektisida,Pengelola Tanaman,Tebu,op:cmd:00001006,penggerek batang,Chilo sacchariphagus,op:pst:00001210,1200,1200,1200,g/ha,g/ha,kolom,utama,
0101011977298,op:prd:00003560,COSTAR HP,Insektisida,Pengelola Tanaman,Tebu,op:cmd:00001006,penggerek pucuk,Scirpophaga nivela,op:pst:00001268,1200,1200,1200,g/ha,g/ha,kolom,utama,
01030120052293,op:prd:00003561,MORTIR 480 SL,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,gulma golongan rumput,Imperata cylindrica,op:pst:00001025,"1,5 - 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120052293,op:prd:00003561,MORTIR 480 SL,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Mikania micrantha,op:pst:00001005,"1,5 - 3",1.5,3,l/ha,l/ha,kolom,utama,
01030120259048,op:prd:00003562,DARTOS 10/250 ME,Herbisida,Pengelola Tanaman,Kelapa sawit (TM),op:cmd:00001000,gulma golongan rumput,Ottochloa nodosa,op:pst:00001002,2- 3,2,3,l/ha,l/ha,kolom,utama,
01030120259048,op:prd:00003562,DARTOS 10/250 ME,Herbisida,Pengelola Tanaman,Kelapa sawit (TM),op:cmd:00001000,gulma golongan rumput,Paspalum conjugatum,op:pst:00001003,2- 3,2,3,l/ha,l/ha,kolom,utama,
01030120259048,op:prd:00003562,DARTOS 10/250 ME,Herbisida,Pengelola Tanaman,Kelapa sawit (TM),op:cmd:00001000,gulma berdaun lebar,Commelina benghalensis,op:pst:00001044,2- 3,2,3,l/ha,l/ha,kolom,utama,
01030120259048,op:prd:00003562,DARTOS 10/250 ME,Herbisida,Pengelola Tanaman,Kelapa sawit (TM),op:cmd:00001000,gulma berdaun lebar,Chromolaena odorata,op:pst:00001020,2- 3,2,3,l/ha,l/ha,kolom,utama,
01030120259048,op:prd:00003562,DARTOS 10/250 ME,Herbisida,Pengelola Tanaman,Kelapa sawit (TM),op:cmd:00001000,gulma berdaun lebar,Borreria alata,op:pst:00001001,2- 3,2,3,l/ha,l/ha,kolom,utama,
01010120031866,op:prd:00003564,ABA-M 18 EC,Insektisida,,Kubis,op:cmd:00001011,perusak daun,Plutella xylostella,op:pst:00001028,"1,5",1.5,1.5,ml/l,ml/l,kolom,utama,
01010120031866,op:prd:00003564,ABA-M 18 EC,Insektisida,,Kubis,op:cmd:00001011,ulat krop,Crocidolomia pavonana,op:pst:00001047,"1,5",1.5,1.5,ml/l,ml/l,kolom,utama,
01030120248263,op:prd:00003565,FORASINAT 150 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM):,op:cmd:00001000,gulma golongan rumput,Paspalum conjugatum,op:pst:00001003,"3 - 4,5",3,4.5,l/ha,l/ha,kolom,utama,
01030120248263,op:prd:00003565,FORASINAT 150 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM):,op:cmd:00001000,gulma golongan rumput,Ottochloa nodosa,op:pst:00001002,"3 - 4,5",3,4.5,l/ha,l/ha,kolom,utama,
01030120248263,op:prd:00003565,FORASINAT 150 SL,Herbisida,Pengelola Tanaman,Budidaya kelapa sawit (TBM):,op:cmd:00001000,gulma golongan rumput,Digitaria Ciliaris,op:pst:00001008,"3 - 4,5",3,4.5,l/ha,l/ha,kolom,utama,
